comuna,comuna_nombre,service_key,operator,network_role,record_count_intersecting,status
13302,Lampa,claro_redacceso_hfc,Claro,RedAcceso_HFC,146,ok
13302,Lampa,claro_redacceso,Claro,RedAcceso,299,ok
13302,Lampa,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,302,ok
13302,Lampa,entel_redacceso_primarias,Entel,RedAcceso_primarias,41,ok
13302,Lampa,infraco_redacceso,Infraco,RedAcceso,2328,ok
13302,Lampa,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
13303,Tiltil,claro_redacceso_hfc,Claro,RedAcceso_HFC,9,ok
13303,Tiltil,claro_redacceso,Claro,RedAcceso,10,ok
13303,Tiltil,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,1,ok
13303,Tiltil,entel_redacceso_primarias,Entel,RedAcceso_primarias,9,ok
13303,Tiltil,infraco_redacceso,Infraco,RedAcceso,0,ok
13303,Tiltil,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
13401,San Bernardo,claro_redacceso_hfc,Claro,RedAcceso_HFC,475,ok
13401,San Bernardo,claro_redacceso,Claro,RedAcceso,3123,ok
13401,San Bernardo,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,923,ok
13401,San Bernardo,entel_redacceso_primarias,Entel,RedAcceso_primarias,159,ok
13401,San Bernardo,infraco_redacceso,Infraco,RedAcceso,5974,ok
13401,San Bernardo,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,167,ok
13402,Buin,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
13402,Buin,claro_redacceso,Claro,RedAcceso,759,ok
13402,Buin,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,162,ok
13402,Buin,entel_redacceso_primarias,Entel,RedAcceso_primarias,5,ok
13402,Buin,infraco_redacceso,Infraco,RedAcceso,2817,ok
13402,Buin,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,882,ok
13403,Calera de Tango,claro_redacceso_hfc,Claro,RedAcceso_HFC,11,ok
13403,Calera de Tango,claro_redacceso,Claro,RedAcceso,50,ok
13403,Calera de Tango,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,3,ok
13403,Calera de Tango,entel_redacceso_primarias,Entel,RedAcceso_primarias,2,ok
13403,Calera de Tango,infraco_redacceso,Infraco,RedAcceso,304,ok
13403,Calera de Tango,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
13404,Paine,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
13404,Paine,claro_redacceso,Claro,RedAcceso,37,ok
13404,Paine,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,721,ok
13404,Paine,entel_redacceso_primarias,Entel,RedAcceso_primarias,14,ok
13404,Paine,infraco_redacceso,Infraco,RedAcceso,1173,ok
13404,Paine,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,313,ok
13501,Melipilla,claro_redacceso_hfc,Claro,RedAcceso_HFC,220,ok
13501,Melipilla,claro_redacceso,Claro,RedAcceso,2094,ok
13501,Melipilla,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,223,ok
13501,Melipilla,entel_redacceso_primarias,Entel,RedAcceso_primarias,43,ok
13501,Melipilla,infraco_redacceso,Infraco,RedAcceso,2678,ok
13501,Melipilla,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
13502,Alhué,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
13502,Alhué,claro_redacceso,Claro,RedAcceso,0,ok
13502,Alhué,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,1,ok
13502,Alhué,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
13502,Alhué,infraco_redacceso,Infraco,RedAcceso,0,ok
13502,Alhué,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
13503,Curacaví,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
13503,Curacaví,claro_redacceso,Claro,RedAcceso,3,ok
13503,Curacaví,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,0,ok
13503,Curacaví,entel_redacceso_primarias,Entel,RedAcceso_primarias,3,ok
13503,Curacaví,infraco_redacceso,Infraco,RedAcceso,0,ok
13503,Curacaví,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,247,ok
13504,María Pinto,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
13504,María Pinto,claro_redacceso,Claro,RedAcceso,0,ok
13504,María Pinto,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,0,ok
13504,María Pinto,entel_redacceso_primarias,Entel,RedAcceso_primarias,2,ok
13504,María Pinto,infraco_redacceso,Infraco,RedAcceso,0,ok
13504,María Pinto,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
13505,San Pedro,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
13505,San Pedro,claro_redacceso,Claro,RedAcceso,0,ok
13505,San Pedro,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,42,ok
13505,San Pedro,entel_redacceso_primarias,Entel,RedAcceso_primarias,18,ok
13505,San Pedro,infraco_redacceso,Infraco,RedAcceso,0,ok
13505,San Pedro,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
13601,Talagante,claro_redacceso_hfc,Claro,RedAcceso_HFC,130,ok
13601,Talagante,claro_redacceso,Claro,RedAcceso,1460,ok
13601,Talagante,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,202,ok
13601,Talagante,entel_redacceso_primarias,Entel,RedAcceso_primarias,14,ok
13601,Talagante,infraco_redacceso,Infraco,RedAcceso,1747,ok
13601,Talagante,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
13602,El Monte,claro_redacceso_hfc,Claro,RedAcceso_HFC,12,ok
13602,El Monte,claro_redacceso,Claro,RedAcceso,4,ok
13602,El Monte,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,43,ok
13602,El Monte,entel_redacceso_primarias,Entel,RedAcceso_primarias,4,ok
13602,El Monte,infraco_redacceso,Infraco,RedAcceso,0,ok
13602,El Monte,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,220,ok
13603,Isla de Maipo,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
13603,Isla de Maipo,claro_redacceso,Claro,RedAcceso,26,ok
13603,Isla de Maipo,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,63,ok
13603,Isla de Maipo,entel_redacceso_primarias,Entel,RedAcceso_primarias,1,ok
13603,Isla de Maipo,infraco_redacceso,Infraco,RedAcceso,921,ok
13603,Isla de Maipo,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,192,ok
13604,Padre Hurtado,claro_redacceso_hfc,Claro,RedAcceso_HFC,140,ok
13604,Padre Hurtado,claro_redacceso,Claro,RedAcceso,1300,ok
13604,Padre Hurtado,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,29,ok
13604,Padre Hurtado,entel_redacceso_primarias,Entel,RedAcceso_primarias,8,ok
13604,Padre Hurtado,infraco_redacceso,Infraco,RedAcceso,2351,ok
13604,Padre Hurtado,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
13605,Peñaflor,claro_redacceso_hfc,Claro,RedAcceso_HFC,207,ok
13605,Peñaflor,claro_redacceso,Claro,RedAcceso,1297,ok
13605,Peñaflor,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,124,ok
13605,Peñaflor,entel_redacceso_primarias,Entel,RedAcceso_primarias,26,ok
13605,Peñaflor,infraco_redacceso,Infraco,RedAcceso,2578,ok
13605,Peñaflor,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,525,ok
14101,Valdivia,claro_redacceso_hfc,Claro,RedAcceso_HFC,324,ok
14101,Valdivia,claro_redacceso,Claro,RedAcceso,612,ok
14101,Valdivia,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,573,ok
14101,Valdivia,entel_redacceso_primarias,Entel,RedAcceso_primarias,90,ok
14101,Valdivia,infraco_redacceso,Infraco,RedAcceso,3231,ok
14101,Valdivia,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
14102,Corral,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
14102,Corral,claro_redacceso,Claro,RedAcceso,0,ok
14102,Corral,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,14,ok
14102,Corral,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
14102,Corral,infraco_redacceso,Infraco,RedAcceso,0,ok
14102,Corral,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
14103,Lanco,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
14103,Lanco,claro_redacceso,Claro,RedAcceso,0,ok
14103,Lanco,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,55,ok
14103,Lanco,entel_redacceso_primarias,Entel,RedAcceso_primarias,6,ok
14103,Lanco,infraco_redacceso,Infraco,RedAcceso,0,ok
14103,Lanco,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
14104,Los Lagos,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
14104,Los Lagos,claro_redacceso,Claro,RedAcceso,10,ok
14104,Los Lagos,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,54,ok
14104,Los Lagos,entel_redacceso_primarias,Entel,RedAcceso_primarias,3,ok
14104,Los Lagos,infraco_redacceso,Infraco,RedAcceso,0,ok
14104,Los Lagos,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
14105,Máfil,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
14105,Máfil,claro_redacceso,Claro,RedAcceso,0,ok
14105,Máfil,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,15,ok
14105,Máfil,entel_redacceso_primarias,Entel,RedAcceso_primarias,1,ok
14105,Máfil,infraco_redacceso,Infraco,RedAcceso,0,ok
14105,Máfil,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
14106,Mariquina,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
14106,Mariquina,claro_redacceso,Claro,RedAcceso,0,ok
14106,Mariquina,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,32,ok
14106,Mariquina,entel_redacceso_primarias,Entel,RedAcceso_primarias,4,ok
14106,Mariquina,infraco_redacceso,Infraco,RedAcceso,0,ok
14106,Mariquina,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,126,ok
14107,Paillaco,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
14107,Paillaco,claro_redacceso,Claro,RedAcceso,0,ok
14107,Paillaco,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,43,ok
14107,Paillaco,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
14107,Paillaco,infraco_redacceso,Infraco,RedAcceso,0,ok
14107,Paillaco,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
14108,Panguipulli,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
14108,Panguipulli,claro_redacceso,Claro,RedAcceso,1,ok
14108,Panguipulli,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,87,ok
14108,Panguipulli,entel_redacceso_primarias,Entel,RedAcceso_primarias,7,ok
14108,Panguipulli,infraco_redacceso,Infraco,RedAcceso,0,ok
14108,Panguipulli,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,143,ok
14201,La Unión,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
14201,La Unión,claro_redacceso,Claro,RedAcceso,31,ok
14201,La Unión,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,95,ok
14201,La Unión,entel_redacceso_primarias,Entel,RedAcceso_primarias,3,ok
14201,La Unión,infraco_redacceso,Infraco,RedAcceso,0,ok
14201,La Unión,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,379,ok
14202,Futrono,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
14202,Futrono,claro_redacceso,Claro,RedAcceso,7,ok
14202,Futrono,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,33,ok
14202,Futrono,entel_redacceso_primarias,Entel,RedAcceso_primarias,1,ok
14202,Futrono,infraco_redacceso,Infraco,RedAcceso,0,ok
14202,Futrono,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
14203,Lago Ranco,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
14203,Lago Ranco,claro_redacceso,Claro,RedAcceso,0,ok
14203,Lago Ranco,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,21,ok
14203,Lago Ranco,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
14203,Lago Ranco,infraco_redacceso,Infraco,RedAcceso,0,ok
14203,Lago Ranco,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
14204,Río Bueno,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
14204,Río Bueno,claro_redacceso,Claro,RedAcceso,0,ok
14204,Río Bueno,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,39,ok
14204,Río Bueno,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
14204,Río Bueno,infraco_redacceso,Infraco,RedAcceso,0,ok
14204,Río Bueno,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,259,ok
15101,Arica,claro_redacceso_hfc,Claro,RedAcceso_HFC,461,ok
15101,Arica,claro_redacceso,Claro,RedAcceso,497,ok
15101,Arica,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,998,ok
15101,Arica,entel_redacceso_primarias,Entel,RedAcceso_primarias,83,ok
15101,Arica,infraco_redacceso,Infraco,RedAcceso,975,ok
15101,Arica,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,71,ok
15102,Camarones,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
15102,Camarones,claro_redacceso,Claro,RedAcceso,0,ok
15102,Camarones,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,0,ok
15102,Camarones,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
15102,Camarones,infraco_redacceso,Infraco,RedAcceso,0,ok
15102,Camarones,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
15201,Putre,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
15201,Putre,claro_redacceso,Claro,RedAcceso,0,ok
15201,Putre,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,66,ok
15201,Putre,entel_redacceso_primarias,Entel,RedAcceso_primarias,1,ok
15201,Putre,infraco_redacceso,Infraco,RedAcceso,0,ok
15201,Putre,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
15202,General Lagos,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
15202,General Lagos,claro_redacceso,Claro,RedAcceso,0,ok
15202,General Lagos,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,0,ok
15202,General Lagos,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
15202,General Lagos,infraco_redacceso,Infraco,RedAcceso,0,ok
15202,General Lagos,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
16101,Chillán,claro_redacceso_hfc,Claro,RedAcceso_HFC,326,ok
16101,Chillán,claro_redacceso,Claro,RedAcceso,724,ok
16101,Chillán,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,506,ok
16101,Chillán,entel_redacceso_primarias,Entel,RedAcceso_primarias,108,ok
16101,Chillán,infraco_redacceso,Infraco,RedAcceso,5383,ok
16101,Chillán,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
16102,Bulnes,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
16102,Bulnes,claro_redacceso,Claro,RedAcceso,0,ok
16102,Bulnes,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,47,ok
16102,Bulnes,entel_redacceso_primarias,Entel,RedAcceso_primarias,2,ok
16102,Bulnes,infraco_redacceso,Infraco,RedAcceso,0,ok
16102,Bulnes,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
16103,Chillán Viejo,claro_redacceso_hfc,Claro,RedAcceso_HFC,44,ok
16103,Chillán Viejo,claro_redacceso,Claro,RedAcceso,76,ok
16103,Chillán Viejo,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,86,ok
16103,Chillán Viejo,entel_redacceso_primarias,Entel,RedAcceso_primarias,9,ok
16103,Chillán Viejo,infraco_redacceso,Infraco,RedAcceso,162,ok
16103,Chillán Viejo,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
16104,El Carmen,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
16104,El Carmen,claro_redacceso,Claro,RedAcceso,0,ok
16104,El Carmen,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,16,ok
16104,El Carmen,entel_redacceso_primarias,Entel,RedAcceso_primarias,2,ok
16104,El Carmen,infraco_redacceso,Infraco,RedAcceso,0,ok
16104,El Carmen,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
16105,Pemuco,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
16105,Pemuco,claro_redacceso,Claro,RedAcceso,0,ok
16105,Pemuco,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,14,ok
16105,Pemuco,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
16105,Pemuco,infraco_redacceso,Infraco,RedAcceso,0,ok
16105,Pemuco,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
16106,Pinto,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
16106,Pinto,claro_redacceso,Claro,RedAcceso,0,ok
16106,Pinto,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,20,ok
16106,Pinto,entel_redacceso_primarias,Entel,RedAcceso_primarias,6,ok
16106,Pinto,infraco_redacceso,Infraco,RedAcceso,0,ok
16106,Pinto,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
16107,Quillón,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
16107,Quillón,claro_redacceso,Claro,RedAcceso,0,ok
16107,Quillón,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,6,ok
16107,Quillón,entel_redacceso_primarias,Entel,RedAcceso_primarias,1,ok
16107,Quillón,infraco_redacceso,Infraco,RedAcceso,0,ok
16107,Quillón,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
16108,San Ignacio,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
16108,San Ignacio,claro_redacceso,Claro,RedAcceso,0,ok
16108,San Ignacio,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,15,ok
16108,San Ignacio,entel_redacceso_primarias,Entel,RedAcceso_primarias,2,ok
16108,San Ignacio,infraco_redacceso,Infraco,RedAcceso,0,ok
16108,San Ignacio,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
16109,Yungay,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
16109,Yungay,claro_redacceso,Claro,RedAcceso,0,ok
16109,Yungay,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,21,ok
16109,Yungay,entel_redacceso_primarias,Entel,RedAcceso_primarias,9,ok
16109,Yungay,infraco_redacceso,Infraco,RedAcceso,0,ok
16109,Yungay,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
16201,Quirihue,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
16201,Quirihue,claro_redacceso,Claro,RedAcceso,1,ok
16201,Quirihue,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,16,ok
16201,Quirihue,entel_redacceso_primarias,Entel,RedAcceso_primarias,1,ok
16201,Quirihue,infraco_redacceso,Infraco,RedAcceso,0,ok
16201,Quirihue,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
16202,Cobquecura,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
16202,Cobquecura,claro_redacceso,Claro,RedAcceso,0,ok
16202,Cobquecura,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,3,ok
16202,Cobquecura,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
16202,Cobquecura,infraco_redacceso,Infraco,RedAcceso,0,ok
16202,Cobquecura,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
16203,Coelemu,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
16203,Coelemu,claro_redacceso,Claro,RedAcceso,0,ok
16203,Coelemu,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,27,ok
16203,Coelemu,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
16203,Coelemu,infraco_redacceso,Infraco,RedAcceso,0,ok
16203,Coelemu,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
16204,Ninhue,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
16204,Ninhue,claro_redacceso,Claro,RedAcceso,0,ok
16204,Ninhue,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,1,ok
16204,Ninhue,entel_redacceso_primarias,Entel,RedAcceso_primarias,6,ok
16204,Ninhue,infraco_redacceso,Infraco,RedAcceso,0,ok
16204,Ninhue,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
16205,Portezuelo,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
16205,Portezuelo,claro_redacceso,Claro,RedAcceso,0,ok
16205,Portezuelo,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,0,ok
16205,Portezuelo,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
16205,Portezuelo,infraco_redacceso,Infraco,RedAcceso,0,ok
16205,Portezuelo,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
16206,Ránquil,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
16206,Ránquil,claro_redacceso,Claro,RedAcceso,0,ok
16206,Ránquil,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,9,ok
16206,Ránquil,entel_redacceso_primarias,Entel,RedAcceso_primarias,1,ok
16206,Ránquil,infraco_redacceso,Infraco,RedAcceso,0,ok
16206,Ránquil,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
16207,Trehuaco,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
16207,Trehuaco,claro_redacceso,Claro,RedAcceso,0,ok
16207,Trehuaco,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,0,ok
16207,Trehuaco,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
16207,Trehuaco,infraco_redacceso,Infraco,RedAcceso,0,ok
16207,Trehuaco,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
16301,San Carlos,claro_redacceso_hfc,Claro,RedAcceso_HFC,93,ok
16301,San Carlos,claro_redacceso,Claro,RedAcceso,13,ok
16301,San Carlos,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,52,ok
16301,San Carlos,entel_redacceso_primarias,Entel,RedAcceso_primarias,6,ok
16301,San Carlos,infraco_redacceso,Infraco,RedAcceso,796,ok
16301,San Carlos,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
16302,Coihueco,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
16302,Coihueco,claro_redacceso,Claro,RedAcceso,0,ok
16302,Coihueco,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,21,ok
16302,Coihueco,entel_redacceso_primarias,Entel,RedAcceso_primarias,2,ok
16302,Coihueco,infraco_redacceso,Infraco,RedAcceso,6,ok
16302,Coihueco,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
16303,Ñiquén,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
16303,Ñiquén,claro_redacceso,Claro,RedAcceso,1,ok
16303,Ñiquén,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,0,ok
16303,Ñiquén,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
16303,Ñiquén,infraco_redacceso,Infraco,RedAcceso,0,ok
16303,Ñiquén,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
16304,San Fabián,claro_redacceso_hfc,Claro,RedAcceso_HFC,0,ok
16304,San Fabián,claro_redacceso,Claro,RedAcceso,0,ok
16304,San Fabián,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,8,ok
16304,San Fabián,entel_redacceso_primarias,Entel,RedAcceso_primarias,0,ok
16304,San Fabián,infraco_redacceso,Infraco,RedAcceso,0,ok
16304,San Fabián,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
16305,San Nicolás,claro_redacceso_hfc,Claro,RedAcceso_HFC,4,ok
16305,San Nicolás,claro_redacceso,Claro,RedAcceso,1,ok
16305,San Nicolás,entel_redacceso_distribucion,Entel,RedAcceso_distribucion,0,ok
16305,San Nicolás,entel_redacceso_primarias,Entel,RedAcceso_primarias,1,ok
16305,San Nicolás,infraco_redacceso,Infraco,RedAcceso,0,ok
16305,San Nicolás,vtr_redacceso_ftth,VTR,RedAcceso_FTTH,0,ok
