period,year,month,series_group,indicator,value,unit,source_sheet,source_row
2019-06,2019,6,fixed_traffic,fixed_traffic_downlink_tb,705840.137941,TB,10.1.TRAF_SENT,16
2019-06,2019,6,fixed_traffic,fixed_traffic_uplink_tb,77722.921899,TB,10.1.TRAF_SENT,16
2019-06,2019,6,fixed_traffic,fixed_traffic_total_tb,783563.05984,TB,10.1.TRAF_SENT,16
2019-07,2019,7,fixed_traffic,fixed_traffic_downlink_tb,792408.468142,TB,10.1.TRAF_SENT,17
2019-07,2019,7,fixed_traffic,fixed_traffic_uplink_tb,85836.069878,TB,10.1.TRAF_SENT,17
2019-07,2019,7,fixed_traffic,fixed_traffic_total_tb,878244.53802,TB,10.1.TRAF_SENT,17
2019-08,2019,8,fixed_traffic,fixed_traffic_downlink_tb,757813.557118,TB,10.1.TRAF_SENT,18
2019-08,2019,8,fixed_traffic,fixed_traffic_uplink_tb,83371.692264,TB,10.1.TRAF_SENT,18
2019-08,2019,8,fixed_traffic,fixed_traffic_total_tb,841185.249382,TB,10.1.TRAF_SENT,18
2019-09,2019,9,fixed_traffic,fixed_traffic_downlink_tb,752092.614969,TB,10.1.TRAF_SENT,19
2019-09,2019,9,fixed_traffic,fixed_traffic_uplink_tb,85013.061078,TB,10.1.TRAF_SENT,19
2019-09,2019,9,fixed_traffic,fixed_traffic_total_tb,837105.676048,TB,10.1.TRAF_SENT,19
2019-10,2019,10,fixed_traffic,fixed_traffic_downlink_tb,829827.882128,TB,10.1.TRAF_SENT,20
2019-10,2019,10,fixed_traffic,fixed_traffic_uplink_tb,96080.912638,TB,10.1.TRAF_SENT,20
2019-10,2019,10,fixed_traffic,fixed_traffic_total_tb,925908.794766,TB,10.1.TRAF_SENT,20
2019-11,2019,11,fixed_traffic,fixed_traffic_downlink_tb,783264.319178,TB,10.1.TRAF_SENT,21
2019-11,2019,11,fixed_traffic,fixed_traffic_uplink_tb,94286.133271,TB,10.1.TRAF_SENT,21
2019-11,2019,11,fixed_traffic,fixed_traffic_total_tb,877550.452449,TB,10.1.TRAF_SENT,21
2019-12,2019,12,fixed_traffic,fixed_traffic_downlink_tb,815728.134788,TB,10.1.TRAF_SENT,22
2019-12,2019,12,fixed_traffic,fixed_traffic_uplink_tb,100929.822677,TB,10.1.TRAF_SENT,22
2019-12,2019,12,fixed_traffic,fixed_traffic_total_tb,916657.957465,TB,10.1.TRAF_SENT,22
2020-01,2020,1,fixed_traffic,fixed_traffic_downlink_tb,819368.954425,TB,10.1.TRAF_SENT,23
2020-01,2020,1,fixed_traffic,fixed_traffic_uplink_tb,99906.717688,TB,10.1.TRAF_SENT,23
2020-01,2020,1,fixed_traffic,fixed_traffic_total_tb,919275.672113,TB,10.1.TRAF_SENT,23
2020-02,2020,2,fixed_traffic,fixed_traffic_downlink_tb,766527.354055,TB,10.1.TRAF_SENT,24
2020-02,2020,2,fixed_traffic,fixed_traffic_uplink_tb,97787.782257,TB,10.1.TRAF_SENT,24
2020-02,2020,2,fixed_traffic,fixed_traffic_total_tb,864315.136312,TB,10.1.TRAF_SENT,24
2020-03,2020,3,fixed_traffic,fixed_traffic_downlink_tb,1007699.218507,TB,10.1.TRAF_SENT,25
2020-03,2020,3,fixed_traffic,fixed_traffic_uplink_tb,126279.893395,TB,10.1.TRAF_SENT,25
2020-03,2020,3,fixed_traffic,fixed_traffic_total_tb,1133979.111902,TB,10.1.TRAF_SENT,25
2020-04,2020,4,fixed_traffic,fixed_traffic_downlink_tb,1087482.799919,TB,10.1.TRAF_SENT,26
2020-04,2020,4,fixed_traffic,fixed_traffic_uplink_tb,143490.194444,TB,10.1.TRAF_SENT,26
2020-04,2020,4,fixed_traffic,fixed_traffic_total_tb,1230972.994363,TB,10.1.TRAF_SENT,26
2020-05,2020,5,fixed_traffic,fixed_traffic_downlink_tb,1148509.154162,TB,10.1.TRAF_SENT,27
2020-05,2020,5,fixed_traffic,fixed_traffic_uplink_tb,154249.756262,TB,10.1.TRAF_SENT,27
2020-05,2020,5,fixed_traffic,fixed_traffic_total_tb,1302758.910424,TB,10.1.TRAF_SENT,27
2020-06,2020,6,fixed_traffic,fixed_traffic_downlink_tb,1160916.234316,TB,10.1.TRAF_SENT,28
2020-06,2020,6,fixed_traffic,fixed_traffic_uplink_tb,164030.311767,TB,10.1.TRAF_SENT,28
2020-06,2020,6,fixed_traffic,fixed_traffic_total_tb,1324946.546082,TB,10.1.TRAF_SENT,28
2020-07,2020,7,fixed_traffic,fixed_traffic_downlink_tb,1217945.430617,TB,10.1.TRAF_SENT,29
2020-07,2020,7,fixed_traffic,fixed_traffic_uplink_tb,162581.7524,TB,10.1.TRAF_SENT,29
2020-07,2020,7,fixed_traffic,fixed_traffic_total_tb,1380527.183017,TB,10.1.TRAF_SENT,29
2020-08,2020,8,fixed_traffic,fixed_traffic_downlink_tb,1263013.505982,TB,10.1.TRAF_SENT,30
2020-08,2020,8,fixed_traffic,fixed_traffic_uplink_tb,164425.858944,TB,10.1.TRAF_SENT,30
2020-08,2020,8,fixed_traffic,fixed_traffic_total_tb,1427439.364926,TB,10.1.TRAF_SENT,30
2020-09,2020,9,fixed_traffic,fixed_traffic_downlink_tb,1196346.796237,TB,10.1.TRAF_SENT,31
2020-09,2020,9,fixed_traffic,fixed_traffic_uplink_tb,155378.91464,TB,10.1.TRAF_SENT,31
2020-09,2020,9,fixed_traffic,fixed_traffic_total_tb,1351725.710877,TB,10.1.TRAF_SENT,31
2020-10,2020,10,fixed_traffic,fixed_traffic_downlink_tb,1223558.244392,TB,10.1.TRAF_SENT,32
2020-10,2020,10,fixed_traffic,fixed_traffic_uplink_tb,162247.78281,TB,10.1.TRAF_SENT,32
2020-10,2020,10,fixed_traffic,fixed_traffic_total_tb,1385806.027202,TB,10.1.TRAF_SENT,32
2020-11,2020,11,fixed_traffic,fixed_traffic_downlink_tb,1217774.085295,TB,10.1.TRAF_SENT,33
2020-11,2020,11,fixed_traffic,fixed_traffic_uplink_tb,174634.044001,TB,10.1.TRAF_SENT,33
2020-11,2020,11,fixed_traffic,fixed_traffic_total_tb,1392408.129296,TB,10.1.TRAF_SENT,33
2020-12,2020,12,fixed_traffic,fixed_traffic_downlink_tb,1295835.684579,TB,10.1.TRAF_SENT,34
2020-12,2020,12,fixed_traffic,fixed_traffic_uplink_tb,182471.643739,TB,10.1.TRAF_SENT,34
2020-12,2020,12,fixed_traffic,fixed_traffic_total_tb,1478307.328318,TB,10.1.TRAF_SENT,34
2021-01,2021,1,fixed_traffic,fixed_traffic_downlink_tb,1312492.3147,TB,10.1.TRAF_SENT,35
2021-01,2021,1,fixed_traffic,fixed_traffic_uplink_tb,181419.799987,TB,10.1.TRAF_SENT,35
2021-01,2021,1,fixed_traffic,fixed_traffic_total_tb,1493912.114688,TB,10.1.TRAF_SENT,35
2021-02,2021,2,fixed_traffic,fixed_traffic_downlink_tb,1178986.088335,TB,10.1.TRAF_SENT,36
2021-02,2021,2,fixed_traffic,fixed_traffic_uplink_tb,162491.258944,TB,10.1.TRAF_SENT,36
2021-02,2021,2,fixed_traffic,fixed_traffic_total_tb,1341477.347278,TB,10.1.TRAF_SENT,36
2021-03,2021,3,fixed_traffic,fixed_traffic_downlink_tb,1442797.178362,TB,10.1.TRAF_SENT,37
2021-03,2021,3,fixed_traffic,fixed_traffic_uplink_tb,207975.148289,TB,10.1.TRAF_SENT,37
2021-03,2021,3,fixed_traffic,fixed_traffic_total_tb,1650772.326651,TB,10.1.TRAF_SENT,37
2021-04,2021,4,fixed_traffic,fixed_traffic_downlink_tb,1504458.659778,TB,10.1.TRAF_SENT,38
2021-04,2021,4,fixed_traffic,fixed_traffic_uplink_tb,218406.152525,TB,10.1.TRAF_SENT,38
2021-04,2021,4,fixed_traffic,fixed_traffic_total_tb,1722864.812303,TB,10.1.TRAF_SENT,38
2021-05,2021,5,fixed_traffic,fixed_traffic_downlink_tb,1506052.232755,TB,10.1.TRAF_SENT,39
2021-05,2021,5,fixed_traffic,fixed_traffic_uplink_tb,217975.411037,TB,10.1.TRAF_SENT,39
2021-05,2021,5,fixed_traffic,fixed_traffic_total_tb,1724027.643792,TB,10.1.TRAF_SENT,39
2021-06,2021,6,fixed_traffic,fixed_traffic_downlink_tb,1539294.899655,TB,10.1.TRAF_SENT,40
2021-06,2021,6,fixed_traffic,fixed_traffic_uplink_tb,222662.309522,TB,10.1.TRAF_SENT,40
2021-06,2021,6,fixed_traffic,fixed_traffic_total_tb,1761957.209177,TB,10.1.TRAF_SENT,40
2021-07,2021,7,fixed_traffic,fixed_traffic_downlink_tb,1577068.240687,TB,10.1.TRAF_SENT,41
2021-07,2021,7,fixed_traffic,fixed_traffic_uplink_tb,223994.790583,TB,10.1.TRAF_SENT,41
2021-07,2021,7,fixed_traffic,fixed_traffic_total_tb,1801063.03127,TB,10.1.TRAF_SENT,41
2021-08,2021,8,fixed_traffic,fixed_traffic_downlink_tb,1588131.890335,TB,10.1.TRAF_SENT,42
2021-08,2021,8,fixed_traffic,fixed_traffic_uplink_tb,226759.825802,TB,10.1.TRAF_SENT,42
2021-08,2021,8,fixed_traffic,fixed_traffic_total_tb,1814891.716137,TB,10.1.TRAF_SENT,42
2021-09,2021,9,fixed_traffic,fixed_traffic_downlink_tb,1527718.866832,TB,10.1.TRAF_SENT,43
2021-09,2021,9,fixed_traffic,fixed_traffic_uplink_tb,215298.1716,TB,10.1.TRAF_SENT,43
2021-09,2021,9,fixed_traffic,fixed_traffic_total_tb,1743017.038432,TB,10.1.TRAF_SENT,43
2021-10,2021,10,fixed_traffic,fixed_traffic_downlink_tb,1635105.720871,TB,10.1.TRAF_SENT,44
2021-10,2021,10,fixed_traffic,fixed_traffic_uplink_tb,228337.888241,TB,10.1.TRAF_SENT,44
2021-10,2021,10,fixed_traffic,fixed_traffic_total_tb,1863443.609113,TB,10.1.TRAF_SENT,44
2021-11,2021,11,fixed_traffic,fixed_traffic_downlink_tb,1583242.444257,TB,10.1.TRAF_SENT,45
2021-11,2021,11,fixed_traffic,fixed_traffic_uplink_tb,228652.574688,TB,10.1.TRAF_SENT,45
2021-11,2021,11,fixed_traffic,fixed_traffic_total_tb,1811895.018944,TB,10.1.TRAF_SENT,45
2021-12,2021,12,fixed_traffic,fixed_traffic_downlink_tb,1654002.780535,TB,10.1.TRAF_SENT,46
2021-12,2021,12,fixed_traffic,fixed_traffic_uplink_tb,235309.074394,TB,10.1.TRAF_SENT,46
2021-12,2021,12,fixed_traffic,fixed_traffic_total_tb,1889311.854929,TB,10.1.TRAF_SENT,46
2022-01,2022,1,fixed_traffic,fixed_traffic_downlink_tb,1683048.565886,TB,10.1.TRAF_SENT,47
2022-01,2022,1,fixed_traffic,fixed_traffic_uplink_tb,236784.810351,TB,10.1.TRAF_SENT,47
2022-01,2022,1,fixed_traffic,fixed_traffic_total_tb,1919833.376237,TB,10.1.TRAF_SENT,47
2022-02,2022,2,fixed_traffic,fixed_traffic_downlink_tb,1516507.083727,TB,10.1.TRAF_SENT,48
2022-02,2022,2,fixed_traffic,fixed_traffic_uplink_tb,211221.518055,TB,10.1.TRAF_SENT,48
2022-02,2022,2,fixed_traffic,fixed_traffic_total_tb,1727728.601782,TB,10.1.TRAF_SENT,48
2022-03,2022,3,fixed_traffic,fixed_traffic_downlink_tb,1696892.046954,TB,10.1.TRAF_SENT,49
2022-03,2022,3,fixed_traffic,fixed_traffic_uplink_tb,243112.03097,TB,10.1.TRAF_SENT,49
2022-03,2022,3,fixed_traffic,fixed_traffic_total_tb,1940004.077924,TB,10.1.TRAF_SENT,49
2022-04,2022,4,fixed_traffic,fixed_traffic_downlink_tb,1710099.3697,TB,10.1.TRAF_SENT,50
2022-04,2022,4,fixed_traffic,fixed_traffic_uplink_tb,246319.873264,TB,10.1.TRAF_SENT,50
2022-04,2022,4,fixed_traffic,fixed_traffic_total_tb,1956419.242964,TB,10.1.TRAF_SENT,50
2022-05,2022,5,fixed_traffic,fixed_traffic_downlink_tb,1807845.188438,TB,10.1.TRAF_SENT,51
2022-05,2022,5,fixed_traffic,fixed_traffic_uplink_tb,245995.627537,TB,10.1.TRAF_SENT,51
2022-05,2022,5,fixed_traffic,fixed_traffic_total_tb,2053840.815975,TB,10.1.TRAF_SENT,51
2022-06,2022,6,fixed_traffic,fixed_traffic_downlink_tb,1880861.76567,TB,10.1.TRAF_SENT,52
2022-06,2022,6,fixed_traffic,fixed_traffic_uplink_tb,247797.979599,TB,10.1.TRAF_SENT,52
2022-06,2022,6,fixed_traffic,fixed_traffic_total_tb,2128659.745269,TB,10.1.TRAF_SENT,52
2022-07,2022,7,fixed_traffic,fixed_traffic_downlink_tb,1941954.249401,TB,10.1.TRAF_SENT,53
2022-07,2022,7,fixed_traffic,fixed_traffic_uplink_tb,263447.522662,TB,10.1.TRAF_SENT,53
2022-07,2022,7,fixed_traffic,fixed_traffic_total_tb,2205401.772063,TB,10.1.TRAF_SENT,53
2022-08,2022,8,fixed_traffic,fixed_traffic_downlink_tb,1910005.056036,TB,10.1.TRAF_SENT,54
2022-08,2022,8,fixed_traffic,fixed_traffic_uplink_tb,272236.31751,TB,10.1.TRAF_SENT,54
2022-08,2022,8,fixed_traffic,fixed_traffic_total_tb,2182241.373547,TB,10.1.TRAF_SENT,54
2022-09,2022,9,fixed_traffic,fixed_traffic_downlink_tb,1843433.150859,TB,10.1.TRAF_SENT,55
2022-09,2022,9,fixed_traffic,fixed_traffic_uplink_tb,265166.777741,TB,10.1.TRAF_SENT,55
2022-09,2022,9,fixed_traffic,fixed_traffic_total_tb,2108599.9286,TB,10.1.TRAF_SENT,55
2022-10,2022,10,fixed_traffic,fixed_traffic_downlink_tb,1942496.32079,TB,10.1.TRAF_SENT,56
2022-10,2022,10,fixed_traffic,fixed_traffic_uplink_tb,275700.99153,TB,10.1.TRAF_SENT,56
2022-10,2022,10,fixed_traffic,fixed_traffic_total_tb,2218197.312321,TB,10.1.TRAF_SENT,56
2022-11,2022,11,fixed_traffic,fixed_traffic_downlink_tb,1950858.267003,TB,10.1.TRAF_SENT,57
2022-11,2022,11,fixed_traffic,fixed_traffic_uplink_tb,281447.842028,TB,10.1.TRAF_SENT,57
2022-11,2022,11,fixed_traffic,fixed_traffic_total_tb,2232306.109031,TB,10.1.TRAF_SENT,57
2022-12,2022,12,fixed_traffic,fixed_traffic_downlink_tb,2010226.355118,TB,10.1.TRAF_SENT,58
2022-12,2022,12,fixed_traffic,fixed_traffic_uplink_tb,285516.5727,TB,10.1.TRAF_SENT,58
2022-12,2022,12,fixed_traffic,fixed_traffic_total_tb,2295742.927818,TB,10.1.TRAF_SENT,58
2023-01,2023,1,fixed_traffic,fixed_traffic_downlink_tb,2135579.657065,TB,10.1.TRAF_SENT,59
2023-01,2023,1,fixed_traffic,fixed_traffic_uplink_tb,295507.291741,TB,10.1.TRAF_SENT,59
2023-01,2023,1,fixed_traffic,fixed_traffic_total_tb,2431086.948806,TB,10.1.TRAF_SENT,59
2023-02,2023,2,fixed_traffic,fixed_traffic_downlink_tb,1893514.315196,TB,10.1.TRAF_SENT,60
2023-02,2023,2,fixed_traffic,fixed_traffic_uplink_tb,267928.046325,TB,10.1.TRAF_SENT,60
2023-02,2023,2,fixed_traffic,fixed_traffic_total_tb,2161442.361521,TB,10.1.TRAF_SENT,60
2023-03,2023,3,fixed_traffic,fixed_traffic_downlink_tb,2113464.637121,TB,10.1.TRAF_SENT,61
2023-03,2023,3,fixed_traffic,fixed_traffic_uplink_tb,297118.30654,TB,10.1.TRAF_SENT,61
2023-03,2023,3,fixed_traffic,fixed_traffic_total_tb,2410582.943661,TB,10.1.TRAF_SENT,61
2023-04,2023,4,fixed_traffic,fixed_traffic_downlink_tb,2063239.939692,TB,10.1.TRAF_SENT,62
2023-04,2023,4,fixed_traffic,fixed_traffic_uplink_tb,296701.334558,TB,10.1.TRAF_SENT,62
2023-04,2023,4,fixed_traffic,fixed_traffic_total_tb,2359941.27425,TB,10.1.TRAF_SENT,62
2023-05,2023,5,fixed_traffic,fixed_traffic_downlink_tb,2179775.445611,TB,10.1.TRAF_SENT,63
2023-05,2023,5,fixed_traffic,fixed_traffic_uplink_tb,315977.3543,TB,10.1.TRAF_SENT,63
2023-05,2023,5,fixed_traffic,fixed_traffic_total_tb,2495752.799911,TB,10.1.TRAF_SENT,63
2023-06,2023,6,fixed_traffic,fixed_traffic_downlink_tb,2232951.235619,TB,10.1.TRAF_SENT,64
2023-06,2023,6,fixed_traffic,fixed_traffic_uplink_tb,320221.329721,TB,10.1.TRAF_SENT,64
2023-06,2023,6,fixed_traffic,fixed_traffic_total_tb,2553172.565339,TB,10.1.TRAF_SENT,64
2023-07,2023,7,fixed_traffic,fixed_traffic_downlink_tb,2300625.082887,TB,10.1.TRAF_SENT,65
2023-07,2023,7,fixed_traffic,fixed_traffic_uplink_tb,334732.653033,TB,10.1.TRAF_SENT,65
2023-07,2023,7,fixed_traffic,fixed_traffic_total_tb,2635357.735921,TB,10.1.TRAF_SENT,65
2023-08,2023,8,fixed_traffic,fixed_traffic_downlink_tb,2281428.14586,TB,10.1.TRAF_SENT,66
2023-08,2023,8,fixed_traffic,fixed_traffic_uplink_tb,336758.408291,TB,10.1.TRAF_SENT,66
2023-08,2023,8,fixed_traffic,fixed_traffic_total_tb,2618186.554152,TB,10.1.TRAF_SENT,66
2023-09,2023,9,fixed_traffic,fixed_traffic_downlink_tb,2243972.135686,TB,10.1.TRAF_SENT,67
2023-09,2023,9,fixed_traffic,fixed_traffic_uplink_tb,329302.152767,TB,10.1.TRAF_SENT,67
2023-09,2023,9,fixed_traffic,fixed_traffic_total_tb,2573274.288452,TB,10.1.TRAF_SENT,67
2023-10,2023,10,fixed_traffic,fixed_traffic_downlink_tb,2256113.429683,TB,10.1.TRAF_SENT,68
2023-10,2023,10,fixed_traffic,fixed_traffic_uplink_tb,335506.136108,TB,10.1.TRAF_SENT,68
2023-10,2023,10,fixed_traffic,fixed_traffic_total_tb,2591619.565791,TB,10.1.TRAF_SENT,68
2023-11,2023,11,fixed_traffic,fixed_traffic_downlink_tb,2207038.587535,TB,10.1.TRAF_SENT,69
2023-11,2023,11,fixed_traffic,fixed_traffic_uplink_tb,327157.901969,TB,10.1.TRAF_SENT,69
2023-11,2023,11,fixed_traffic,fixed_traffic_total_tb,2534196.489504,TB,10.1.TRAF_SENT,69
2023-12,2023,12,fixed_traffic,fixed_traffic_downlink_tb,2313461.488003,TB,10.1.TRAF_SENT,70
2023-12,2023,12,fixed_traffic,fixed_traffic_uplink_tb,335123.676365,TB,10.1.TRAF_SENT,70
2023-12,2023,12,fixed_traffic,fixed_traffic_total_tb,2648585.164368,TB,10.1.TRAF_SENT,70
2024-01,2024,1,fixed_traffic,fixed_traffic_downlink_tb,2333011.801262,TB,10.1.TRAF_SENT,71
2024-01,2024,1,fixed_traffic,fixed_traffic_uplink_tb,316895.572854,TB,10.1.TRAF_SENT,71
2024-01,2024,1,fixed_traffic,fixed_traffic_total_tb,2649907.374117,TB,10.1.TRAF_SENT,71
2024-02,2024,2,fixed_traffic,fixed_traffic_downlink_tb,2247374.213823,TB,10.1.TRAF_SENT,72
2024-02,2024,2,fixed_traffic,fixed_traffic_uplink_tb,296328.771276,TB,10.1.TRAF_SENT,72
2024-02,2024,2,fixed_traffic,fixed_traffic_total_tb,2543702.9851,TB,10.1.TRAF_SENT,72
2024-03,2024,3,fixed_traffic,fixed_traffic_downlink_tb,2345410.503525,TB,10.1.TRAF_SENT,73
2024-03,2024,3,fixed_traffic,fixed_traffic_uplink_tb,319837.095439,TB,10.1.TRAF_SENT,73
2024-03,2024,3,fixed_traffic,fixed_traffic_total_tb,2665247.598964,TB,10.1.TRAF_SENT,73
2024-04,2024,4,fixed_traffic,fixed_traffic_downlink_tb,2324425.741481,TB,10.1.TRAF_SENT,74
2024-04,2024,4,fixed_traffic,fixed_traffic_uplink_tb,324167.362488,TB,10.1.TRAF_SENT,74
2024-04,2024,4,fixed_traffic,fixed_traffic_total_tb,2648593.103969,TB,10.1.TRAF_SENT,74
2024-05,2024,5,fixed_traffic,fixed_traffic_downlink_tb,2511370.682509,TB,10.1.TRAF_SENT,75
2024-05,2024,5,fixed_traffic,fixed_traffic_uplink_tb,343044.417347,TB,10.1.TRAF_SENT,75
2024-05,2024,5,fixed_traffic,fixed_traffic_total_tb,2854415.099857,TB,10.1.TRAF_SENT,75
2024-06,2024,6,fixed_traffic,fixed_traffic_downlink_tb,2553564.39322,TB,10.1.TRAF_SENT,76
2024-06,2024,6,fixed_traffic,fixed_traffic_uplink_tb,350855.526168,TB,10.1.TRAF_SENT,76
2024-06,2024,6,fixed_traffic,fixed_traffic_total_tb,2904419.919388,TB,10.1.TRAF_SENT,76
2024-07,2024,7,fixed_traffic,fixed_traffic_downlink_tb,2525736.423511,TB,10.1.TRAF_SENT,77
2024-07,2024,7,fixed_traffic,fixed_traffic_uplink_tb,354125.967364,TB,10.1.TRAF_SENT,77
2024-07,2024,7,fixed_traffic,fixed_traffic_total_tb,2879862.390875,TB,10.1.TRAF_SENT,77
2024-08,2024,8,fixed_traffic,fixed_traffic_downlink_tb,2444170.021192,TB,10.1.TRAF_SENT,78
2024-08,2024,8,fixed_traffic,fixed_traffic_uplink_tb,355787.334709,TB,10.1.TRAF_SENT,78
2024-08,2024,8,fixed_traffic,fixed_traffic_total_tb,2799957.355902,TB,10.1.TRAF_SENT,78
2024-09,2024,9,fixed_traffic,fixed_traffic_downlink_tb,2392648.951859,TB,10.1.TRAF_SENT,79
2024-09,2024,9,fixed_traffic,fixed_traffic_uplink_tb,351163.940741,TB,10.1.TRAF_SENT,79
2024-09,2024,9,fixed_traffic,fixed_traffic_total_tb,2743812.8926,TB,10.1.TRAF_SENT,79
2024-10,2024,10,fixed_traffic,fixed_traffic_downlink_tb,2460354.801494,TB,10.1.TRAF_SENT,80
2024-10,2024,10,fixed_traffic,fixed_traffic_uplink_tb,368547.197793,TB,10.1.TRAF_SENT,80
2024-10,2024,10,fixed_traffic,fixed_traffic_total_tb,2828901.999287,TB,10.1.TRAF_SENT,80
2024-11,2024,11,fixed_traffic,fixed_traffic_downlink_tb,2425638.038518,TB,10.1.TRAF_SENT,81
2024-11,2024,11,fixed_traffic,fixed_traffic_uplink_tb,374214.994237,TB,10.1.TRAF_SENT,81
2024-11,2024,11,fixed_traffic,fixed_traffic_total_tb,2799853.032755,TB,10.1.TRAF_SENT,81
2024-12,2024,12,fixed_traffic,fixed_traffic_downlink_tb,2495472.976803,TB,10.1.TRAF_SENT,82
2024-12,2024,12,fixed_traffic,fixed_traffic_uplink_tb,382240.626998,TB,10.1.TRAF_SENT,82
2024-12,2024,12,fixed_traffic,fixed_traffic_total_tb,2877713.603801,TB,10.1.TRAF_SENT,82
2025-01,2025,1,fixed_traffic,fixed_traffic_downlink_tb,2505665.256053,TB,10.1.TRAF_SENT,83
2025-01,2025,1,fixed_traffic,fixed_traffic_uplink_tb,396643.443041,TB,10.1.TRAF_SENT,83
2025-01,2025,1,fixed_traffic,fixed_traffic_total_tb,2902308.699094,TB,10.1.TRAF_SENT,83
2025-02,2025,2,fixed_traffic,fixed_traffic_downlink_tb,2412089.752854,TB,10.1.TRAF_SENT,84
2025-02,2025,2,fixed_traffic,fixed_traffic_uplink_tb,383425.819034,TB,10.1.TRAF_SENT,84
2025-02,2025,2,fixed_traffic,fixed_traffic_total_tb,2795515.571887,TB,10.1.TRAF_SENT,84
2025-03,2025,3,fixed_traffic,fixed_traffic_downlink_tb,2610563.207371,TB,10.1.TRAF_SENT,85
2025-03,2025,3,fixed_traffic,fixed_traffic_uplink_tb,423938.927291,TB,10.1.TRAF_SENT,85
2025-03,2025,3,fixed_traffic,fixed_traffic_total_tb,3034502.134662,TB,10.1.TRAF_SENT,85
2025-04,2025,4,fixed_traffic,fixed_traffic_downlink_tb,2646498.344648,TB,10.1.TRAF_SENT,86
2025-04,2025,4,fixed_traffic,fixed_traffic_uplink_tb,403683.143529,TB,10.1.TRAF_SENT,86
2025-04,2025,4,fixed_traffic,fixed_traffic_total_tb,3050181.488177,TB,10.1.TRAF_SENT,86
2025-05,2025,5,fixed_traffic,fixed_traffic_downlink_tb,2774440.459288,TB,10.1.TRAF_SENT,87
2025-05,2025,5,fixed_traffic,fixed_traffic_uplink_tb,405449.882791,TB,10.1.TRAF_SENT,87
2025-05,2025,5,fixed_traffic,fixed_traffic_total_tb,3179890.342079,TB,10.1.TRAF_SENT,87
2025-06,2025,6,fixed_traffic,fixed_traffic_downlink_tb,2524647.500297,TB,10.1.TRAF_SENT,88
2025-06,2025,6,fixed_traffic,fixed_traffic_uplink_tb,391050.898646,TB,10.1.TRAF_SENT,88
2025-06,2025,6,fixed_traffic,fixed_traffic_total_tb,2915698.398943,TB,10.1.TRAF_SENT,88
2025-07,2025,7,fixed_traffic,fixed_traffic_downlink_tb,2654353.220211,TB,10.1.TRAF_SENT,89
2025-07,2025,7,fixed_traffic,fixed_traffic_uplink_tb,419452.058016,TB,10.1.TRAF_SENT,89
2025-07,2025,7,fixed_traffic,fixed_traffic_total_tb,3073805.278227,TB,10.1.TRAF_SENT,89
2025-08,2025,8,fixed_traffic,fixed_traffic_downlink_tb,2683711.832668,TB,10.1.TRAF_SENT,90
2025-08,2025,8,fixed_traffic,fixed_traffic_uplink_tb,429735.750634,TB,10.1.TRAF_SENT,90
2025-08,2025,8,fixed_traffic,fixed_traffic_total_tb,3113447.583301,TB,10.1.TRAF_SENT,90
2025-09,2025,9,fixed_traffic,fixed_traffic_downlink_tb,2568671.28846,TB,10.1.TRAF_SENT,91
2025-09,2025,9,fixed_traffic,fixed_traffic_uplink_tb,412974.001139,TB,10.1.TRAF_SENT,91
2025-09,2025,9,fixed_traffic,fixed_traffic_total_tb,2981645.289599,TB,10.1.TRAF_SENT,91
2025-10,2025,10,fixed_traffic,fixed_traffic_downlink_tb,2622593.765425,TB,10.1.TRAF_SENT,92
2025-10,2025,10,fixed_traffic,fixed_traffic_uplink_tb,401502.313457,TB,10.1.TRAF_SENT,92
2025-10,2025,10,fixed_traffic,fixed_traffic_total_tb,3024096.078881,TB,10.1.TRAF_SENT,92
2025-11,2025,11,fixed_traffic,fixed_traffic_downlink_tb,2654769.161385,TB,10.1.TRAF_SENT,93
2025-11,2025,11,fixed_traffic,fixed_traffic_uplink_tb,389978.276477,TB,10.1.TRAF_SENT,93
2025-11,2025,11,fixed_traffic,fixed_traffic_total_tb,3044747.437861,TB,10.1.TRAF_SENT,93
2025-12,2025,12,fixed_traffic,fixed_traffic_downlink_tb,2834477.899272,TB,10.1.TRAF_SENT,94
2025-12,2025,12,fixed_traffic,fixed_traffic_uplink_tb,406131.744848,TB,10.1.TRAF_SENT,94
2025-12,2025,12,fixed_traffic,fixed_traffic_total_tb,3240609.644121,TB,10.1.TRAF_SENT,94
2026-01,2026,1,fixed_traffic,fixed_traffic_downlink_tb,2772893.199771,TB,10.1.TRAF_SENT,95
2026-01,2026,1,fixed_traffic,fixed_traffic_uplink_tb,390743.932668,TB,10.1.TRAF_SENT,95
2026-01,2026,1,fixed_traffic,fixed_traffic_total_tb,3163637.13244,TB,10.1.TRAF_SENT,95
2026-02,2026,2,fixed_traffic,fixed_traffic_downlink_tb,2511768.855465,TB,10.1.TRAF_SENT,96
2026-02,2026,2,fixed_traffic,fixed_traffic_uplink_tb,356934.848096,TB,10.1.TRAF_SENT,96
2026-02,2026,2,fixed_traffic,fixed_traffic_total_tb,2868703.703562,TB,10.1.TRAF_SENT,96
2026-03,2026,3,fixed_traffic,fixed_traffic_downlink_tb,2621675.591278,TB,10.1.TRAF_SENT,97
2026-03,2026,3,fixed_traffic,fixed_traffic_uplink_tb,395945.729096,TB,10.1.TRAF_SENT,97
