region,region_nombre,provincia,provincia_nombre,comuna,comuna_nombre,hogares_total,hogares_validos_internet,hogares_sin_internet_n,hogares_sin_internet_pct,hogares_trampa_movil_n,hogares_trampa_movil_pct,hogares_con_tel_movil_n,hogares_con_tel_movil_pct,hogares_con_computador_n,hogares_con_computador_pct,hogares_con_internet_fija_n,hogares_con_internet_fija_pct,hogares_con_internet_movil_n,hogares_con_internet_movil_pct,hogares_con_internet_satelital_n,hogares_con_internet_satelital_pct,hogares_urbanos_n,hogares_urbanos_pct,hogares_rurales_n,hogares_rurales_pct,pct_hacinamiento,pct_hacinamiento_critico,pct_no_propietario,pct_arrendatario,pct_tenencia_irregular,pct_monoparental,pct_hogares_con_nna,pct_hogares_con_mayores,pct_hogares_con_discapacidad,pct_jefatura_femenina,pct_hogares_multigeneracionales,macrozona_operativa,ookla_fixed_tiles_2026q1,ookla_fixed_tests_2026q1,ookla_fixed_devices_sum_2026q1,ookla_fixed_download_mbps_2026q1,ookla_fixed_upload_mbps_2026q1,ookla_fixed_latency_ms_2026q1,ookla_fixed_loaded_latency_down_ms_2026q1,ookla_fixed_loaded_latency_up_ms_2026q1,ookla_fixed_tests_2025q4,ookla_fixed_download_delta_pct_q4_to_q1,ookla_fixed_upload_delta_pct_q4_to_q1,ookla_fixed_latency_delta_pct_q4_to_q1,ookla_mobile_tiles_2026q1,ookla_mobile_tests_2026q1,ookla_mobile_devices_sum_2026q1,ookla_mobile_download_mbps_2026q1,ookla_mobile_upload_mbps_2026q1,ookla_mobile_latency_ms_2026q1,ookla_mobile_loaded_latency_down_ms_2026q1,ookla_mobile_loaded_latency_up_ms_2026q1,ookla_mobile_tests_2025q4,ookla_mobile_download_delta_pct_q4_to_q1,ookla_mobile_upload_delta_pct_q4_to_q1,ookla_mobile_latency_delta_pct_q4_to_q1,ookla_observed_any_2026q1,ookla_period,ookla_spatial_method,claro_4g_point_records_2025m03,entel_4g_point_records_2025m03,movistar_4g_point_records_2025m03,wom_4g_point_records_2025m03,mobile_4g_point_records_2025m03,mobile_4g_operators_present_2025m03,claro_5g_point_records_2025m03,entel_5g_point_records_2025m03,movistar_5g_point_records_2025m03,wom_5g_point_records_2025m03,mobile_5g_point_records_2025m03,mobile_5g_operators_present_2025m03,mineduc_aulas_selected_establishments_2025,mineduc_aulas_waitlist_establishments_2025,mineduc_aulas_selected_rural_establishments_2025,mineduc_aulas_selected_enrollment_2025,mineduc_aulas_selected_with_coordinates_2025,fixed_access_public_layers_present,fixed_access_public_operators_present,subtel_fixed_connections_total_2026m03,subtel_fixed_connections_residential_2026m03,subtel_fixed_residential_share_pct_2026m03,subtel_fixed_residential_per_100_censo_households_2026m03,subtel_fixed_source_status_2026m03
10,Los Lagos,101,Llanquihue,10103,Cochamó,1891,1885,325,17.2414,1298,68.8594,1809,95.6637,600,31.7292,134,7.0862,1515,80.1163,149,7.8794,0,0.0,1891,100.0,2.8177,0.3721,25.7022,11.6057,2.0668,10.1219,100.0,0.0,20.7207,41.9714,0.0,Sur,65.0,140.0,76.0,213.635,134.636,29.986,382.836,270.386,130.0,-34.181,-55.685,112.667,25.0,65.0,31.0,41.221,10.047,48.292,2907.27,1665.825,40.0,93.226,329.176,7.555,yes,2026Q1,tile centroid within BCN commune polygon,2,6,2,4,14,4,0,2,2,1,5,3,0,1,0,0,0,0,0,584,508,86.9863,26.8641,reported
10,Los Lagos,101,Llanquihue,10104,Fresia,4856,4848,643,13.2632,2449,50.5157,4739,97.5906,1653,34.0404,1647,33.9168,3984,82.0428,247,5.0865,2907,59.8641,1949,40.1359,4.4872,0.2275,26.8082,11.6217,2.3697,13.9295,34.4117,34.5353,27.9621,46.5897,3.8121,Sur,41.0,152.0,62.0,308.099,227.1,17.329,277.621,220.4,213.0,-27.592,-35.994,107.956,35.0,91.0,41.0,65.054,11.288,37.132,2255.088,1625.462,103.0,2.875,-27.132,-7.528,yes,2026Q1,tile centroid within BCN commune polygon,8,12,5,6,31,4,0,4,3,2,9,3,1,0,0,433,1,2,1,1572,1526,97.0738,31.4250,reported
10,Los Lagos,101,Llanquihue,10105,Frutillar,8164,8145,680,8.3487,2624,32.2161,8038,98.4566,4002,49.0201,4661,57.0921,6884,84.3214,569,6.9696,5553,68.0181,2611,31.9819,5.3459,0.3589,33.6438,17.5512,1.3972,13.7149,40.581,28.729,21.1055,48.6824,3.6402,Sur,158.0,780.0,325.0,340.359,256.035,12.513,335.146,295.24,631.0,14.699,23.18,-15.986,58.0,158.0,105.0,90.576,17.925,36.076,1959.045,1313.582,134.0,-17.035,-9.57,-1.021,yes,2026Q1,tile centroid within BCN commune polygon,5,13,7,8,33,4,0,4,4,4,12,3,1,0,0,303,1,4,3,,,,,source_not_reported
10,Los Lagos,101,Llanquihue,10106,Los Muermos,6666,6643,1007,15.1588,3771,56.7665,6521,97.8248,2302,34.5335,1731,25.9676,5439,81.5932,247,3.7054,2933,43.9994,3733,56.0006,4.5269,0.1811,28.1508,12.2578,1.6824,13.1441,35.2111,35.0458,23.9447,42.0159,3.9958,Sur,55.0,204.0,80.0,320.909,270.244,15.5,276.685,313.294,123.0,-11.583,7.883,-2.029,49.0,125.0,62.0,75.728,13.337,41.384,1866.05,1509.821,92.0,5.182,0.603,4.942,yes,2026Q1,tile centroid within BCN commune polygon,7,18,5,7,37,4,0,3,3,1,7,3,2,0,1,1096,2,2,1,1510,1413,93.5762,21.1971,reported
10,Los Lagos,101,Llanquihue,10107,Llanquihue,6209,6192,502,8.1072,1810,29.2313,6101,98.2606,3071,49.4605,3791,61.0565,5330,85.8431,206,3.3178,4895,78.8372,1314,21.1628,5.7916,0.4594,33.0487,16.3874,2.5943,13.4869,39.2846,32.2269,24.1702,46.4067,5.3819,Sur,80.0,330.0,156.0,349.29,271.653,9.939,310.243,239.769,363.0,21.32,21.437,5.275,37.0,71.0,57.0,99.847,21.532,48.577,1672.536,1252.366,71.0,21.21,55.871,43.232,yes,2026Q1,tile centroid within BCN commune polygon,3,8,4,12,27,4,0,3,2,5,10,3,2,0,0,1028,2,3,2,842,788,93.5867,12.6913,reported
10,Los Lagos,101,Llanquihue,10108,Maullín,5965,5952,982,16.4987,3994,67.1035,5808,97.368,1959,32.8416,903,15.1383,4897,82.0956,107,1.7938,2642,44.2917,3323,55.7083,3.2492,0.0673,21.3758,10.1678,2.9698,12.5,32.0638,36.2752,28.557,43.3389,3.6913,Sur,34.0,119.0,59.0,348.088,257.078,16.832,427.798,397.37,78.0,-6.81,1.938,108.73,45.0,141.0,82.0,82.636,16.356,42.184,2196.617,1567.603,120.0,5.199,-11.012,10.429,yes,2026Q1,tile centroid within BCN commune polygon,2,10,4,13,29,4,0,3,3,4,10,3,4,1,0,921,4,1,1,837,796,95.1016,13.3445,reported
10,Los Lagos,101,Llanquihue,10109,Puerto Varas,19137,19051,859,4.5089,4669,24.5079,18849,98.4951,12187,63.6829,13129,68.6053,16680,87.161,1171,6.119,13195,68.9502,5942,31.0498,4.2122,0.245,39.35,26.9364,1.1723,12.7434,40.7787,24.5656,17.4848,48.3986,3.8518,Sur,350.0,2125.0,926.0,302.166,232.666,11.592,297.136,368.267,1999.0,-9.748,-13.059,8.723,143.0,487.0,239.0,72.15,14.879,47.23,1739.705,1449.072,318.0,-32.591,-28.781,6.722,yes,2026Q1,tile centroid within BCN commune polygon,12,34,17,32,95,4,0,3,7,3,13,3,3,0,1,1520,3,6,4,560,535,95.5357,2.7956,reported
10,Los Lagos,102,Chiloé,10201,Castro,18004,17818,1563,8.772,7989,44.8367,17542,97.4339,8251,45.8287,7869,43.707,15366,85.3477,873,4.8489,12602,69.9956,5402,30.0044,4.4952,0.1466,36.2682,26.5479,1.3846,15.6887,38.4121,25.1856,23.2594,51.1697,3.3331,Sur,101.0,476.0,214.0,339.129,273.464,12.288,326.248,303.105,843.0,-17.68,-15.163,2.511,54.0,185.0,99.0,71.676,18.041,57.686,2048.511,1425.643,198.0,9.259,-21.38,53.62,yes,2026Q1,tile centroid within BCN commune polygon,7,24,13,26,70,4,0,5,4,4,13,3,0,0,0,0,0,3,2,500,463,92.6,2.5717,reported
10,Los Lagos,102,Chiloé,10202,Ancud,15726,15627,1826,11.6849,7681,49.1521,15343,97.5645,6481,41.212,5638,35.8515,13136,83.5305,816,5.1889,10578,67.2644,5148,32.7356,3.3856,0.1927,27.8529,16.3965,2.1254,15.3115,35.2247,31.8994,26.4297,50.4212,3.9763,Sur,116.0,662.0,223.0,211.413,119.619,19.796,295.621,490.562,662.0,25.614,19.024,7.226,76.0,323.0,133.0,78.928,18.895,47.954,2053.202,1505.193,210.0,11.135,21.161,14.293,yes,2026Q1,tile centroid within BCN commune polygon,10,19,13,25,67,4,0,3,4,3,10,3,1,0,0,156,1,4,3,3482,3362,96.5537,21.3786,reported
10,Los Lagos,102,Chiloé,10203,Chonchi,6357,6341,804,12.6794,3991,62.9396,6217,97.7977,2379,37.4233,1318,20.7331,5377,84.5839,343,5.3956,2139,33.6479,4218,66.3521,4.8034,0.2854,28.0566,17.0732,1.7781,13.4225,36.129,26.5303,23.2887,47.8678,3.273,Sur,40.0,97.0,46.0,165.455,69.463,26.536,392.412,300.392,140.0,-10.549,-30.19,-6.659,41.0,84.0,48.0,59.933,11.265,41.964,1951.988,1380.5,309.0,71.125,17.638,-34.268,yes,2026Q1,tile centroid within BCN commune polygon,6,16,7,16,45,4,0,3,4,4,11,3,0,0,0,0,0,2,1,805,746,92.6708,11.7351,reported
10,Los Lagos,102,Chiloé,10204,Curaco de Vélez,1423,1419,296,20.8598,876,61.7336,1372,96.416,559,39.2832,222,15.6008,1095,76.9501,38,2.6704,0,0.0,1423,100.0,4.0903,0.0,20.1687,10.4006,1.4055,13.3521,100.0,0.0,25.5095,51.1595,0.0,Sur,2.0,4.0,2.0,493.095,677.741,12.0,99.75,35.0,6.0,30.107,162.551,-1.373,8.0,31.0,11.0,105.375,11.433,41.387,1220.387,2404.742,38.0,146.445,-8.594,-2.073,yes,2026Q1,tile centroid within BCN commune polygon,2,2,2,4,10,4,0,0,2,2,4,2,0,0,0,0,0,0,0,1959,1920,98.0092,134.9262,reported
10,Los Lagos,102,Chiloé,10205,Dalcahue,5615,5599,811,14.4847,3422,61.1181,5513,98.1834,2121,37.7738,1193,21.2467,4657,82.9386,258,4.5948,2190,39.0027,3425,60.9973,4.7406,0.1789,26.0963,18.7522,0.9269,13.5116,40.6061,26.1497,20.4278,47.451,2.959,Sur,24.0,98.0,35.0,97.781,56.734,27.02,543.316,457.102,52.0,-47.593,-30.982,21.122,12.0,19.0,14.0,86.762,16.016,48.158,1661.947,1337.526,15.0,83.826,-2.496,4.238,yes,2026Q1,tile centroid within BCN commune polygon,4,6,6,10,26,4,0,3,6,5,14,3,0,0,0,0,0,1,1,224,185,82.5893,3.2947,reported
10,Los Lagos,102,Chiloé,10206,Puqueldón,1558,1555,299,19.2283,1054,67.7814,1529,98.1386,581,37.2914,184,11.81,1233,79.1399,31,1.9897,0,0.0,1558,100.0,4.0103,0.194,17.7378,8.8046,0.6427,11.6967,100.0,0.0,26.0283,49.2931,0.0,Sur,5.0,30.0,10.0,269.112,220.462,14.667,160.033,312.233,20.0,40.589,110.36,10.278,14.0,62.0,16.0,23.647,9.249,37.484,2345.306,999.968,18.0,-69.389,-13.851,-18.808,yes,2026Q1,tile centroid within BCN commune polygon,1,5,1,8,15,4,0,0,0,2,2,1,0,0,0,0,0,0,0,55,44,80.0,2.8241,reported
10,Los Lagos,102,Chiloé,10207,Queilén,2241,2236,445,19.9016,1343,60.0626,2155,96.1624,769,34.315,400,17.8492,1736,77.4654,108,4.8193,887,39.5805,1354,60.4195,4.133,0.0898,20.3397,11.0863,0.9835,13.1426,100.0,0.0,25.9276,52.3022,0.0,Sur,,,,,,,,,10.0,,,,6.0,11.0,6.0,33.278,7.405,51.636,3350.273,2205.364,28.0,90.76,34.416,3.939,yes,2026Q1,tile centroid within BCN commune polygon,2,5,5,4,16,4,0,1,5,1,7,3,0,0,0,0,0,1,1,,,,,source_not_reported
10,Los Lagos,102,Chiloé,10208,Quellón,10904,10819,1210,11.184,5905,54.5799,10564,96.8819,3935,36.0877,3295,30.2183,9111,83.5565,654,5.9978,6714,61.5737,4190,38.4263,5.7823,0.3347,34.7454,26.531,0.7091,15.0751,41.7073,19.2191,24.2195,49.9586,2.6246,Sur,50.0,265.0,89.0,283.162,145.041,18.423,196.204,289.925,200.0,-7.299,-24.617,18.628,25.0,72.0,33.0,80.682,16.103,55.0,1943.083,1742.764,64.0,-30.409,-28.044,14.397,yes,2026Q1,tile centroid within BCN commune polygon,5,16,10,21,52,4,0,3,5,4,12,3,3,1,1,685,3,2,1,421,355,84.323,3.2557,reported
10,Los Lagos,102,Chiloé,10209,Quemchi,3376,3367,697,20.7009,2121,62.9938,3258,96.5047,1101,32.6126,473,14.0107,2599,76.9846,111,3.2879,975,28.8803,2401,71.1197,3.2431,0.119,20.249,11.2066,2.4904,12.0961,32.4637,34.0943,26.1488,43.5814,3.0833,Sur,9.0,20.0,9.0,194.7,30.648,27.65,581.95,165.3,22.0,7.373,-3.943,-8.112,11.0,51.0,14.0,99.081,21.208,65.49,1726.176,1044.902,30.0,-27.745,-24.179,52.657,yes,2026Q1,tile centroid within BCN commune polygon,4,7,2,9,22,4,0,6,2,3,11,3,2,0,0,373,2,1,1,43,33,76.7442,0.9775,reported
10,Los Lagos,102,Chiloé,10210,Quinchao,3016,2998,647,21.5811,1874,62.5083,2847,94.3966,1051,34.8475,443,14.6883,2321,76.9562,72,2.3873,1272,42.1751,1744,57.8249,4.494,0.1664,21.2222,13.7164,1.1292,13.816,33.8094,34.7061,25.274,51.2786,3.3544,Sur,8.0,19.0,10.0,366.812,272.68,11.158,317.316,222.842,33.0,23.146,50.774,-17.256,11.0,32.0,17.0,103.188,17.247,56.5,1451.312,1066.5,14.0,68.834,59.65,42.781,yes,2026Q1,tile centroid within BCN commune polygon,2,4,4,9,19,4,0,1,2,2,5,3,0,0,0,0,0,3,2,8954,7941,88.6866,263.2958,reported
10,Los Lagos,103,Osorno,10301,Osorno,62744,62346,4497,7.213,19142,30.7029,61386,97.8356,31811,50.6997,37771,60.1986,53593,85.4153,2871,4.5757,56796,90.5202,5948,9.4798,4.9206,0.3498,37.3059,23.2888,2.6173,16.353,37.4051,28.9855,22.6861,51.8922,4.3729,Sur,275.0,3359.0,1313.0,444.221,364.849,11.577,244.108,219.971,3522.0,-2.386,0.888,-0.541,231.0,878.0,501.0,80.67,20.793,41.114,1776.139,1124.774,910.0,-9.857,-8.308,21.013,yes,2026Q1,tile centroid within BCN commune polygon,22,67,32,65,186,4,0,4,3,3,10,3,7,0,0,2515,7,6,4,15702,15007,95.5738,23.9178,reported
10,Los Lagos,103,Osorno,10302,Puerto Octay,3354,3343,408,12.2046,2099,62.7879,3299,98.3602,1203,35.8676,747,22.2719,2787,83.0948,149,4.4425,665,19.8271,2689,80.1729,5.7402,0.2417,41.4751,9.2565,1.3437,11.0481,35.8017,33.2338,27.5605,41.4452,3.822,Sur,93.0,427.0,132.0,283.882,141.438,23.192,288.939,154.002,220.0,-5.241,-16.214,9.629,61.0,187.0,73.0,43.929,7.692,65.187,1960.045,1356.712,54.0,-32.734,-40.367,-14.416,yes,2026Q1,tile centroid within BCN commune polygon,6,9,7,9,31,4,0,3,3,3,9,3,2,0,0,423,2,2,1,273,248,90.8425,7.3942,reported
10,Los Lagos,103,Osorno,10303,Purranque,7312,7296,911,12.4863,2949,40.4194,7153,97.8255,2891,39.5377,3305,45.1997,5851,80.0191,307,4.1986,5130,70.1586,2182,29.8414,4.8957,0.3894,39.5126,14.9918,4.3812,14.759,36.5005,36.4321,29.3949,47.7547,5.2437,Sur,63.0,380.0,129.0,490.946,388.254,13.684,231.687,207.405,373.0,-4.285,4.688,-34.838,40.0,77.0,56.0,81.997,19.063,43.169,1584.895,1219.727,69.0,-45.132,-20.785,24.943,yes,2026Q1,tile centroid within BCN commune polygon,5,11,9,14,39,4,0,3,4,3,10,3,2,1,0,358,2,4,3,,,,,source_not_reported
10,Los Lagos,103,Osorno,10304,Puyehue,4409,4396,510,11.6015,2787,63.3985,4326,98.1175,1637,37.1286,986,22.3633,3783,85.8018,164,3.7197,1874,42.504,2535,57.496,5.5111,0.343,34.7411,9.673,2.1117,13.5786,35.5813,33.6512,26.8619,41.3261,4.178,Sur,81.0,346.0,140.0,211.084,119.118,23.121,307.606,172.379,190.0,-7.958,-8.642,31.057,54.0,171.0,72.0,48.06,10.697,47.035,2301.714,1574.585,100.0,-9.753,-4.286,-6.935,yes,2026Q1,tile centroid within BCN commune polygon,8,13,10,8,39,4,0,3,4,2,9,3,0,1,0,0,0,2,1,25661,24387,95.0353,553.1186,reported
10,Los Lagos,103,Osorno,10305,Río Negro,5277,5263,821,15.5995,2801,53.2206,5135,97.3091,1917,36.3275,1538,29.1453,4227,80.1023,226,4.2827,2623,49.7063,2654,50.2937,4.8458,0.3065,32.6817,10.3056,3.3213,12.8108,34.9972,36.3257,30.67,45.948,4.8206,Sur,38.0,291.0,89.0,583.833,425.726,14.131,226.756,303.983,200.0,5.518,11.319,7.665,53.0,148.0,63.0,77.5,17.888,95.25,2384.041,1113.196,35.0,12.247,-18.005,80.203,yes,2026Q1,tile centroid within BCN commune polygon,4,15,4,15,38,4,0,3,3,3,9,3,3,0,0,803,3,2,1,2141,1950,91.0789,36.9528,reported
10,Los Lagos,103,Osorno,10306,San Juan de la Costa,3343,3338,965,28.9095,2251,67.4356,3143,94.0173,656,19.6231,81,2.423,2343,70.0867,55,1.6452,0,0.0,3343,100.0,4.8663,0.4205,18.4731,3.2335,2.0958,12.6347,27.4551,39.3114,32.1557,43.024,4.1617,Sur,21.0,45.0,25.0,159.253,26.849,29.044,178.533,63.422,62.0,20.694,22.063,-0.072,34.0,62.0,46.0,108.309,16.302,51.097,1759.39,1557.968,31.0,33.971,18.088,27.64,yes,2026Q1,tile centroid within BCN commune polygon,5,13,6,8,32,4,0,2,4,4,10,3,1,0,1,186,1,0,0,90,72,80.0,2.1538,reported
10,Los Lagos,103,Osorno,10307,San Pablo,4195,4179,656,15.6975,2156,51.5913,4054,96.6389,1470,35.0417,1236,29.4636,3348,79.8093,247,5.888,1934,46.1025,2261,53.8975,4.3562,0.2407,30.1765,8.9695,2.7672,13.3826,33.8979,37.4046,26.0496,48.02,5.0811,Sur,34.0,110.0,58.0,565.93,420.895,13.409,271.318,299.236,109.0,31.054,61.12,-12.164,52.0,174.0,63.0,64.605,15.004,36.04,1500.676,1109.316,109.0,-30.395,-19.264,-0.244,yes,2026Q1,tile centroid within BCN commune polygon,8,8,5,5,26,4,0,4,3,3,10,3,1,1,0,233,1,1,1,44606,41205,92.3755,982.2408,reported
10,Los Lagos,104,Palena,10401,Chaitén,1681,1672,185,11.0646,991,59.2703,1635,97.2635,647,38.489,424,25.2231,1426,84.8305,112,6.6627,724,43.0696,957,56.9304,3.3053,0.2404,38.7232,18.7351,7.5776,12.5895,100.0,0.0,20.9427,43.9737,0.0,Sur,51.0,171.0,102.0,149.711,67.833,20.708,379.942,421.953,74.0,9.583,19.616,-12.336,21.0,35.0,28.0,56.336,14.403,50.429,1715.0,1824.6,26.0,-45.085,-35.623,2.916,yes,2026Q1,tile centroid within BCN commune polygon,7,4,6,5,22,4,0,2,4,1,7,3,0,0,0,0,0,3,2,3625,3473,95.8069,206.6032,reported
10,Los Lagos,104,Palena,10402,Futaleufú,1337,1326,105,7.9186,607,45.7768,1290,96.4847,682,51.0097,512,38.2947,1146,85.7143,129,9.6485,877,65.5946,460,34.4054,4.2232,0.2262,41.1853,28.3571,1.3503,13.3533,100.0,0.0,13.7284,46.9617,0.0,Sur,33.0,77.0,49.0,175.988,88.266,22.143,321.909,241.896,57.0,-0.704,-23.324,-17.989,7.0,12.0,11.0,94.546,22.39,54.5,1535.75,1346.167,33.0,89.593,69.249,19.105,yes,2026Q1,tile centroid within BCN commune polygon,2,1,2,3,8,4,0,2,2,1,5,3,0,0,0,0,0,3,2,188991,180482,95.4977,13499.0277,reported
10,Los Lagos,104,Palena,10403,Hualaihué,3713,3709,521,14.0469,2502,67.4575,3574,96.2564,1329,35.7932,562,15.136,3097,83.4096,175,4.7132,1428,38.4595,2285,61.5405,4.415,0.4063,20.0863,12.5101,1.1054,12.9145,36.8563,27.4468,22.2971,46.9938,2.9658,Sur,37.0,165.0,76.0,291.336,257.887,24.4,348.261,365.115,107.0,-21.359,-21.547,135.84,28.0,110.0,46.0,34.998,11.351,39.455,2555.518,1575.027,42.0,-35.334,-32.985,2.989,yes,2026Q1,tile centroid within BCN commune polygon,4,8,5,3,20,4,0,1,5,1,7,3,0,0,0,0,0,1,1,5457,5191,95.1255,139.8061,reported
10,Los Lagos,104,Palena,10404,Palena,869,866,158,18.2448,375,43.3025,813,93.5558,381,43.8435,273,31.4154,642,73.878,75,8.6306,483,55.5811,386,44.4189,3.1323,0.0,39.0553,19.8157,6.4516,13.3641,100.0,0.0,15.0922,48.5023,0.0,Sur,10.0,19.0,13.0,140.626,106.216,28.684,774.895,346.368,16.0,-31.78,32.868,14.165,3.0,3.0,3.0,41.739,6.182,47.333,813.333,3239.0,15.0,109.67,1.228,7.088,yes,2026Q1,tile centroid within BCN commune polygon,1,1,1,4,7,4,0,1,1,0,2,2,0,0,0,0,0,0,0,240,210,87.5,24.1657,reported
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11101,Coyhaique,22543,22346,1594,7.1333,8111,36.2973,22105,98.057,12239,54.2918,12012,53.2848,19284,85.5432,1239,5.4962,17938,79.5724,4605,20.4276,5.46,0.428,39.7806,28.1318,2.2566,16.6659,40.0169,24.5284,21.3263,53.1865,3.1664,Sur,158.0,883.0,382.0,314.677,233.468,21.438,299.442,282.94,668.0,-11.161,-19.354,3.962,100.0,386.0,182.0,95.635,18.706,54.728,1648.082,1394.333,287.0,-24.078,-19.071,16.634,yes,2026Q1,tile centroid within BCN commune polygon,11,28,15,20,74,4,0,6,6,5,17,3,1,0,0,169,1,3,2,22256,21457,96.41,95.1825,reported
11,Aysén del General Carlos Ibáñez del Campo,111,Coyhaique,11102,Lago Verde,376,370,82,22.1622,183,49.4595,346,92.0213,103,27.3936,40,10.6383,259,68.883,72,19.1489,0,0.0,376,100.0,3.2432,0.0,42.0912,19.8391,5.63,10.1877,100.0,0.0,20.3753,45.3083,0.0,Sur,9.0,12.0,9.0,272.205,95.146,26.917,147.417,113.417,3.0,699.216,729.304,-17.602,16.0,37.0,21.0,12.559,7.326,66.162,2015.0,1993.028,2.0,-78.819,-25.685,14.072,yes,2026Q1,tile centroid within BCN commune polygon,0,0,2,4,6,2,0,0,2,0,2,1,0,0,0,0,0,0,0,23225,22295,95.9957,5929.5213,reported
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11201,Aysén,9126,9038,906,10.0243,3606,39.8982,8905,97.5783,4399,48.2029,4297,47.0853,7419,81.2952,381,4.1749,7671,84.0565,1455,15.9435,4.4808,0.2001,36.5574,24.5225,2.2303,17.3015,39.6378,23.6502,22.1817,53.9031,3.0915,Sur,73.0,307.0,135.0,214.215,156.24,19.065,329.964,326.235,254.0,-32.271,-27.967,-11.309,65.0,151.0,79.0,83.448,12.324,60.49,1815.993,2220.556,145.0,-33.029,-44.318,12.162,yes,2026Q1,tile centroid within BCN commune polygon,4,11,7,17,39,4,0,4,5,5,14,3,6,0,0,1685,6,3,2,73,66,90.411,0.7232,reported
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11202,Cisnes,2183,2171,218,10.0415,873,40.2119,2093,95.8772,980,44.8923,934,42.7852,1724,78.9739,202,9.2533,1507,69.0334,676,30.9666,4.3759,0.4146,37.2018,23.3028,2.3394,14.0826,100.0,0.0,17.5229,51.055,0.0,Sur,46.0,169.0,85.0,165.867,89.092,25.278,511.556,497.207,151.0,41.59,29.509,1.596,18.0,48.0,33.0,66.708,14.97,79.812,1479.042,1685.542,11.0,-44.469,-34.05,-14.515,yes,2026Q1,tile centroid within BCN commune polygon,2,4,3,4,13,4,0,1,3,1,5,3,1,0,0,206,1,2,2,56671,51902,91.5848,2377.5538,reported
11,Aysén del General Carlos Ibáñez del Campo,112,Aysén,11203,Guaitecas,609,604,58,9.6026,431,71.3576,596,97.8654,260,42.6929,88,14.4499,532,87.3563,45,7.3892,555,91.133,54,8.867,4.6434,0.1658,30.6931,23.1023,1.4851,9.4059,100.0,0.0,22.1122,42.5743,0.0,Sur,,,,,,,,,4.0,,,,,,,,,,,,,,,,no,2026Q1,tile centroid within BCN commune polygon,1,1,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3690,3600,97.561,591.1330,reported
11,Aysén del General Carlos Ibáñez del Campo,113,Capitán Prat,11301,Cochrane,1469,1460,216,14.7945,645,44.1781,1402,95.4391,737,50.1702,560,38.1212,1166,79.3737,55,3.744,1121,76.3104,348,23.6896,5.5901,0.4141,41.1765,27.4282,2.6676,14.2955,100.0,0.0,20.8618,53.2148,0.0,Sur,33.0,72.0,48.0,253.265,144.695,30.194,382.264,181.639,42.0,23.128,46.991,-14.256,14.0,29.0,23.0,96.34,17.673,93.966,2463.379,1978.69,28.0,35.313,-26.184,32.614,yes,2026Q1,tile centroid within BCN commune polygon,1,1,2,0,4,3,0,2,2,0,4,2,1,0,1,382,1,2,2,2787,2755,98.8518,187.5425,reported
11,Aysén del General Carlos Ibáñez del Campo,113,Capitán Prat,11302,O'Higgins,292,291,31,10.6529,129,44.3299,275,94.1781,161,55.137,34,11.6438,231,79.1096,128,43.8356,0,0.0,292,100.0,5.1546,0.3436,52.3973,31.1644,1.3699,13.3562,100.0,0.0,13.3562,52.3973,0.0,Sur,4.0,10.0,4.0,132.077,41.048,37.7,206.2,53.6,15.0,120.676,188.481,-10.521,13.0,32.0,14.0,13.908,2.932,53.812,1897.781,2371.844,,,,,yes,2026Q1,tile centroid within BCN commune polygon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29243,28302,96.7821,9692.4658,reported
11,Aysén del General Carlos Ibáñez del Campo,113,Capitán Prat,11303,Tortel,234,231,8,3.4632,195,84.4156,228,97.4359,120,51.2821,19,8.1197,219,93.5897,14,5.9829,0,0.0,234,100.0,4.7619,0.4329,49.3506,30.7359,3.4632,12.1212,100.0,0.0,18.1818,46.7532,0.0,Sur,10.0,20.0,12.0,142.921,29.238,34.85,297.85,178.75,11.0,38.457,-6.612,-8.069,9.0,11.0,11.0,20.2,4.119,101.364,2025.5,1583.0,15.0,71.71,-5.98,91.734,yes,2026Q1,tile centroid within BCN commune polygon,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30703,29529,96.1763,12619.2308,reported
11,Aysén del General Carlos Ibáñez del Campo,114,General Carrera,11401,Chile Chico,2114,2103,268,12.7437,933,44.3652,2062,97.5402,1003,47.4456,859,40.6339,1650,78.0511,106,5.0142,1271,60.123,843,39.877,3.7673,0.1431,41.5363,24.4666,5.2157,14.6041,100.0,0.0,20.4836,51.1143,0.0,Sur,49.0,231.0,84.0,181.806,81.951,28.026,315.904,405.641,182.0,9.002,45.375,-11.091,10.0,13.0,12.0,42.39,13.996,85.692,1568.0,772.769,19.0,-48.761,-15.196,25.145,yes,2026Q1,tile centroid within BCN commune polygon,3,7,3,2,15,4,0,3,2,2,7,3,0,0,0,0,0,3,2,203,181,89.1626,8.5620,reported
