source_sheet,source_row,selection_group,rbd,establishment_name,region,sponsor_name,project,selection_status,waitlist_position,source_page,source_spreadsheet
Seleccionados AC 2025,691,selected,31074,LICEO BICENTENARIO DE NIÑAS DE MAIPÚ,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACION PUBLICA SANTA CORINA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,692,selected,31078,LICEO BICENTENARIO SAN PEDRO DE PUENTE ALTO,METROPOLITANA DE SANTIAGO,CORP MUNIC EDUC SALUD Y AT MEN PTE ALTO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,693,selected,31128,LICEO BICENTENARIO DE EXCELENCIA TREHUACO,DE ÑUBLE,ILUSTRE MUNICIPALIDAD DE TREHUACO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,694,selected,31293,LICEO NACIONAL BICENTENARIO DE EXCELENCIA,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACION PUBLICA DEL PINO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,695,selected,31299,LICEO BICENTENARIO DE EXCELENCIA FRANCISCO BILBAO BARQUÍN DE QUILICURA,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACION PUBLICA LOS LIBERTADORES,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,696,selected,31343,LICEO CIENTIFICO HUMANISTA LA CHIMBA,DE ANTOFAGASTA,CORP MUNIC DESARROLLO SOCIAL ANTOFAGASTA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,697,selected,31345,LICEO POLITÉCNICO LOS ARENALES,DE ANTOFAGASTA,CORP MUNIC DESARROLLO SOCIAL ANTOFAGASTA,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,698,selected,40114,LICEO ORIENTE,DEL LIBERTADOR BERNARDO OHIGGINS,ILUSTRE MUNICIPALIDAD DE RENGO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,699,selected,40242,COLEGIO BICENTENARIO,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE CABILDO,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,700,selected,40383,ESCUELA BÁSICA MIL PAISAJES-QUEMCHI,DE LOS LAGOS,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE CHILOÉ,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Seleccionados AC 2025,701,selected,40429,LICEO TÉCNICO PROFESIONAL DE ADULTOS,DE TARAPACÁ,SERVICIO LOCAL DE EDUCACION PÚBLICA DE IQUIQUE,Aulas Conectadas 2025,SELECCIONADO,,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,2,waitlist,7753,ESCUELA BÁSICA FRONTERIZA JUAN SOLER MANFREDINI,DE LOS LAGOS,ILUSTRE MUNICIPALIDAD DE COCHAMO,Aulas Conectadas 2025,LISTA DE ESPERA,1,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,3,waitlist,9740,ESCUELA BÁSICA REPÚBLICA DE LAS FILIPINAS,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,LISTA DE ESPERA,2,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,4,waitlist,487,ESCUELA BÁSICA JOSÉ MIGUEL CARRERA,DE ATACAMA,SERVICIO LOCAL DE EDUCACIÓN PUBLICA DE HUASCO,Aulas Conectadas 2025,LISTA DE ESPERA,3,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,5,waitlist,2338,ESC. JUAN BARROS ROLDÁN,DEL LIBERTADOR BERNARDO OHIGGINS,CORP DESARROLLO DE SAN VICENTE DE T.T.,Aulas Conectadas 2025,LISTA DE ESPERA,4,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,6,waitlist,22113,LICEO FRAY PABLO DE ROYO,DE LOS LAGOS,ILUSTRE MUNICIPALIDAD DE SAN PABLO,Aulas Conectadas 2025,LISTA DE ESPERA,5,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,7,waitlist,2313,ESCUELA MUNICIPAL DE LIMAHUE,DEL LIBERTADOR BERNARDO OHIGGINS,ILUSTRE MUNICIPALIDAD DE MALLOA,Aulas Conectadas 2025,LISTA DE ESPERA,6,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,8,waitlist,7802,ESCUELA RURAL SAN JOSÉ,DE LOS LAGOS,ILUSTRE MUNICIPALIDAD DE CALBUCO,Aulas Conectadas 2025,LISTA DE ESPERA,7,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,9,waitlist,10421,ESCUELA REPÚBLICA DE POLONIA,METROPOLITANA DE SANTIAGO,CORP.MUNICIPAL DE DES.SOCIAL DE LAMPA,Aulas Conectadas 2025,LISTA DE ESPERA,8,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,10,waitlist,1430,ESCUELA BÁSICA GABRIELA MISTRAL,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE LA CALERA,Aulas Conectadas 2025,LISTA DE ESPERA,9,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,11,waitlist,4324,LICEO DOCTOR VÍCTOR RÍOS RUIZ,DEL BIOBÍO,ILUSTRE MUNICIPALIDAD DE ANTUCO,Aulas Conectadas 2025,LISTA DE ESPERA,10,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,12,waitlist,1269,ESCUELA JOHN F KENNEDY,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE SAN FELIPE,Aulas Conectadas 2025,LISTA DE ESPERA,11,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,13,waitlist,7448,ESCUELA ENTRE LAGOS,DE LOS LAGOS,ILUSTRE MUNICIPALIDAD DE PUYEHUE,Aulas Conectadas 2025,LISTA DE ESPERA,12,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,14,waitlist,1264,LICEO SAN FELIPE,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE SAN FELIPE,Aulas Conectadas 2025,LISTA DE ESPERA,13,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,15,waitlist,10686,LICEO MUNICIPAL POETISA GABRIELA MISTRAL,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACION PUBLICA DEL PINO,Aulas Conectadas 2025,LISTA DE ESPERA,14,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,16,waitlist,2388,ESCUELA MUNIC. SBTE. LUIS CRUZ MARTÍNEZ,DEL LIBERTADOR BERNARDO OHIGGINS,ILUSTRE MUNICIPALIDAD DE COLTAUCO,Aulas Conectadas 2025,LISTA DE ESPERA,15,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,17,waitlist,1678,ESCUELA UNESCO,DE VALPARAÍSO,SERVICIO LOCAL DE EDUCACION PUBLICA DE COSTA CENTRAL,Aulas Conectadas 2025,LISTA DE ESPERA,16,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,18,waitlist,22664,LICEO POLITÉCNICO MIRASOL,DE LOS LAGOS,ILUSTRE MUNICIPALIDAD DE PUERTO MONTT,Aulas Conectadas 2025,LISTA DE ESPERA,17,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,19,waitlist,10241,ESCUELA BASICA EL MAÑÍO,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACION PUBLICA LOS LIBERTADORES,Aulas Conectadas 2025,LISTA DE ESPERA,18,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,20,waitlist,519,COLEGIO ARTURO PRAT CHACÓN,DE COQUIMBO,SERVICIO LOCAL DE EDUCACIÓN DEL ELQUI,Aulas Conectadas 2025,LISTA DE ESPERA,19,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,21,waitlist,710,ESCUELA BÁSICA JOSÉ TOMÁS OVALLE B.,DE COQUIMBO,ILUSTRE MUNICIPALIDAD DE OVALLE,Aulas Conectadas 2025,LISTA DE ESPERA,20,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,22,waitlist,2432,ESCUELA MUNICIPAL VILMA ALIAGA CALDERÓN,DEL LIBERTADOR BERNARDO OHIGGINS,ILUSTRE MUNICIPALIDAD DE LAS CABRAS,Aulas Conectadas 2025,LISTA DE ESPERA,21,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,23,waitlist,2472,ESCUELA BÁSICA ANTONIO LARA MEDINA,DEL LIBERTADOR BERNARDO OHIGGINS,SERVICIO LOCAL DE EDUCACION DE COLCHAGUA,Aulas Conectadas 2025,LISTA DE ESPERA,22,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,24,waitlist,2103,LICEO BICENTENARIO INDUSTRIAL PRESIDENTE PEDRO AGUIRRE,DEL LIBERTADOR BERNARDO OHIGGINS,UNIVERSIDAD DE SANTIAGO,Aulas Conectadas 2025,LISTA DE ESPERA,23,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,25,waitlist,2981,ESCUELA PANGUILEMO,DEL MAULE,ILUSTRE MUNICIPALIDAD DE TALCA,Aulas Conectadas 2025,LISTA DE ESPERA,24,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,26,waitlist,2493,ESCUELA BAS. JOSÉ MIGUEL CARRERA VERDUGO,DEL LIBERTADOR BERNARDO OHIGGINS,SERVICIO LOCAL DE EDUCACION DE COLCHAGUA,Aulas Conectadas 2025,LISTA DE ESPERA,25,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,27,waitlist,3980,ESCUELA BÁSICA PUEBLO SECO SANTA CLARA,DE ÑUBLE,ILUSTRE MUNICIPALIDAD DE BULNES,Aulas Conectadas 2025,LISTA DE ESPERA,26,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,28,waitlist,3483,ESCUELA GERÓNIMO LAGOS LISBOA,DEL MAULE,ILUSTRE MUNICIPALIDAD DE SAN JAVIER,Aulas Conectadas 2025,LISTA DE ESPERA,27,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,29,waitlist,4310,LICEO ANDRÉS ALCÁZAR DE TUCAPEL,DEL BIOBÍO,ILUSTRE MUNICIPALIDAD DE TUCAPEL,Aulas Conectadas 2025,LISTA DE ESPERA,28,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,30,waitlist,708,ESCUELA ANTONIO TIRADO LANAS,DE COQUIMBO,ILUSTRE MUNICIPALIDAD DE OVALLE,Aulas Conectadas 2025,LISTA DE ESPERA,29,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,31,waitlist,9629,ESCUELA BÁSICA ALIVEN,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,LISTA DE ESPERA,30,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,32,waitlist,10573,CENTRO EDUCACIONAL MATÍAS COUSIÑO,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACION PUBLICA DEL PINO,Aulas Conectadas 2025,LISTA DE ESPERA,31,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,33,waitlist,9721,ESCUELA NEMESIO ANTÚNEZ,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACION PUBLICA DEL PINO,Aulas Conectadas 2025,LISTA DE ESPERA,32,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,34,waitlist,7135,COLEGIO TÉCNICO PROFESIONAL N°1 HONORIO OJEDA VALDERAS,DE LOS RÍOS,ILUSTRE MUNICIPALIDAD DE LA UNION,Aulas Conectadas 2025,LISTA DE ESPERA,33,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,35,waitlist,3128,LICEO SAN IGNACIO,DEL MAULE,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE MAULE COSTA,Aulas Conectadas 2025,LISTA DE ESPERA,34,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,36,waitlist,946,ESCUELA TERESITA DE LOS ANDES,DE COQUIMBO,ILUSTRE MUNICIPALIDAD DE PUNITAQUI,Aulas Conectadas 2025,LISTA DE ESPERA,35,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,37,waitlist,6773,ESCUELA LAS ÁNIMAS,DE LOS RÍOS,SERVICIO LOCAL DE EDUCACION PUBLICA VALDIVIA (SLEP VALDIVIA),Aulas Conectadas 2025,LISTA DE ESPERA,36,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,38,waitlist,11284,CENTRO DE EDUCACIÓN DE ADULTOS,DEL LIBERTADOR BERNARDO OHIGGINS,CORP MUNICP SERV PUBL TRASP DE RANCAGUA,Aulas Conectadas 2025,LISTA DE ESPERA,37,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,39,waitlist,10426,ESCUELA BÁSICA F-N°371 SANTA ROSA DE LAMPA,METROPOLITANA DE SANTIAGO,CORP.MUNICIPAL DE DES.SOCIAL DE LAMPA,Aulas Conectadas 2025,LISTA DE ESPERA,38,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,40,waitlist,1050,ESCUELA BÁSICA ERCOLE BENCINI,DE COQUIMBO,ILUSTRE MUNICIPALIDAD DE LOS VILOS,Aulas Conectadas 2025,LISTA DE ESPERA,39,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,41,waitlist,7637,ESCUELA N 7 ARABE-SIRIA,DE LOS LAGOS,ILUSTRE MUNICIPALIDAD DE PUERTO MONTT,Aulas Conectadas 2025,LISTA DE ESPERA,40,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,42,waitlist,7505,LICEO BICENTENARIO TOMÁS BURGOS,DE LOS LAGOS,ILUSTRE MUNICIPALIDAD DE PURRANQUE,Aulas Conectadas 2025,LISTA DE ESPERA,41,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,43,waitlist,2940,LICEO CARLOS CONDELL,DEL MAULE,ILUSTRE MUNICIPALIDAD DE TALCA,Aulas Conectadas 2025,LISTA DE ESPERA,42,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,44,waitlist,17930,ESCUELA EL LLANO,DE ÑUBLE,ILUSTRE MUNICIPALIDAD DE QUIRIHUE,Aulas Conectadas 2025,LISTA DE ESPERA,43,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,45,waitlist,195,ESCUELA BASICA LA TIRANA,DE TARAPACÁ,COR.MUNICIPAL DE DES.SOCIAL POZO ALMONTE,Aulas Conectadas 2025,LISTA DE ESPERA,44,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,46,waitlist,4505,LICEO PADRE LUIS ALBERTO SALDES IRARRAZABAL,DEL BIOBÍO,ILUSTRE MUNICIPALIDAD DE YUMBEL.,Aulas Conectadas 2025,LISTA DE ESPERA,45,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,47,waitlist,9715,ESCUELA BASICA VILLA SANTA ELENA,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACION PUBLICA DEL PINO,Aulas Conectadas 2025,LISTA DE ESPERA,46,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,48,waitlist,1203,ESCUELA GABRIELA MISTRAL,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE LOS ANDES,Aulas Conectadas 2025,LISTA DE ESPERA,47,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,49,waitlist,5194,ESCUELA ELOISA GONZALEZ,DEL BIOBÍO,ILUSTRE MUNICIPALIDAD DE TIRUA,Aulas Conectadas 2025,LISTA DE ESPERA,48,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,50,waitlist,8502,LICEO COMERCIAL LUIS CORREA PRIETO,METROPOLITANA DE SANTIAGO,FUND. NACIONAL DEL COMERCIO PARA LA EDUCACION,Aulas Conectadas 2025,LISTA DE ESPERA,49,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,51,waitlist,2422,LICEO FRANCISCO ANTONIO ENCINA ARMANET,DEL LIBERTADOR BERNARDO OHIGGINS,ILUSTRE MUNICIPALIDAD DE LAS CABRAS,Aulas Conectadas 2025,LISTA DE ESPERA,50,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,52,waitlist,298,ESCUELA DARIO SALAS DIAZ,DE ANTOFAGASTA,CORP MUNIC DESARROLLO SOCIAL ANTOFAGASTA,Aulas Conectadas 2025,LISTA DE ESPERA,51,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,53,waitlist,2804,ESC. MANUEL RODRIGUEZ ERDOIZA,DEL MAULE,ILUSTRE MUNICIPALIDAD DE TENO,Aulas Conectadas 2025,LISTA DE ESPERA,52,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,54,waitlist,22130,ESCUELA ALLA-KINTUY,DE LOS LAGOS,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE CHILOÉ,Aulas Conectadas 2025,LISTA DE ESPERA,53,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,55,waitlist,1369,ESCUELA SUPERIOR Nº 1,DE VALPARAÍSO,ILUSTRE MUNICIPALIDAD DE QUILLOTA,Aulas Conectadas 2025,LISTA DE ESPERA,54,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,56,waitlist,2654,COLEGIO LIBERTADORES,DEL LIBERTADOR BERNARDO OHIGGINS,ILUSTRE MUNICIPALIDAD DE PICHILEMU,Aulas Conectadas 2025,LISTA DE ESPERA,55,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,57,waitlist,3497,ESCUELA JOSE MIGUEL CARRERA,DEL MAULE,ILUSTRE MUNICIPALIDAD DE SAN JAVIER,Aulas Conectadas 2025,LISTA DE ESPERA,56,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,58,waitlist,9597,ESCUELA PABLO DE ROKHA,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACION PUBLICA DEL PINO,Aulas Conectadas 2025,LISTA DE ESPERA,57,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,59,waitlist,9592,ESCUELA BASICA SENDERO DEL SABER,METROPOLITANA DE SANTIAGO,SERVICIO LOCAL DE EDUCACIÓN PUBLICA SANTA ROSA,Aulas Conectadas 2025,LISTA DE ESPERA,58,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,60,waitlist,2359,ESCUELA LARMAHUE,DEL LIBERTADOR BERNARDO OHIGGINS,ILUSTRE MUNICIPALIDAD DE PICHIDEGUA,Aulas Conectadas 2025,LISTA DE ESPERA,59,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
Lista Espera AC 2025,61,waitlist,418,ESCUELA ISABEL PEÑA MORALES,DE ATACAMA,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE ATACAMA,Aulas Conectadas 2025,LISTA DE ESPERA,60,https://www.innovacion.mineduc.cl/convocatoria-2025,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit
