selection_group,rbd,program_establishment_name,official_establishment_name,region_code,region_name,commune_code,commune_name,rural_rbd,latitude,longitude,dependency_code,dependency_group_code,enrollment_total,establishment_state,pie_agreement,pace,sponsor_name,project,selection_status,waitlist_position,program_source,directory_source
selected,367,COMPLEJO EDUCATIVO JUAN JOSÉ LATORRE BENAVENTE,COMPLEJO EDUCATIVO JUAN JOSE LATORRE BENAVENT,2,ANTOF,2102,MEJILLONES,0,"-23,10523","-70,440666",2,1,1726,1,1,1,ILUSTRE MUNICIPALIDAD DE MEJILLONES,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,368,ESCUELA BÁSICA JULIA HERRERA VARAS,ESCUELA BASICA JULIA HERRERA VARAS,2,ANTOF,2102,MEJILLONES,0,"-23,10376","-70,447853",2,1,1330,1,1,0,ILUSTRE MUNICIPALIDAD DE MEJILLONES,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,380,ESCUELA BÁSICA DIEGO PORTALES PALAZUELOS,ESCUELA BÁSICA DIEGO PORTALES PALAZUELOS,3,ATCMA,3201,CHAÑARAL,0,"-26,341","-70,614601",6,5,294,1,1,0,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE ATACAMA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,382,"ESCUELA GASPAR CABRALES, ARTÍSTICA Y DEPORTIVA","ESCUELA GASPAR CABRALES, ARTÍSTICA Y DEPORTIVA",3,ATCMA,3201,CHAÑARAL,0,"-26,35976","-70,641693",6,5,344,1,1,0,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE ATACAMA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,386,ESCUELA ALIRO LAMAS CASTILLO,ESCUELA ALIRO LAMAS CASTILLO,3,ATCMA,3202,DIEGO DE ALMAGRO,0,"-26,387899","-70,045731",6,5,571,1,1,0,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE ATACAMA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,401,ESCUELA BERNARDO O´HIGGINS,ESCUELA BERNARDO O HIGGINS,3,ATCMA,3101,COPIAPÓ,0,"-27,362459","-70,329453",6,5,850,1,1,0,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE ATACAMA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,403,ESCUELA LAURA ROBLES SILVA,ESCUELA LAURA ROBLES SILVA,3,ATCMA,3101,COPIAPÓ,0,"-27,373711","-70,306473",6,5,457,1,1,0,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE ATACAMA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,413,ESCUELA LAS BRISAS,ESCUELA LAS BRISAS,3,ATCMA,3101,COPIAPÓ,0,"-27,35573196","-70,3310318",6,5,209,1,1,0,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE ATACAMA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,419,ESCUELA HERNÁN MÁRQUEZ HUERTA,ESCUELA HERNÁN MÁRQUEZ HUERTA,3,ATCMA,3101,COPIAPÓ,0,"-27,4147","-70,2715",6,5,616,1,1,0,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE ATACAMA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,420,LICEO FERNANDO ARIZTÍA RUIZ,LICEO FERNANDO ARIZTÍA RUIZ,3,ATCMA,3101,COPIAPÓ,0,"-27,40682","-70,269547",6,5,1610,1,1,0,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE ATACAMA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,423,ESCUELA SAN PEDRO,ESCUELA SAN PEDRO,3,ATCMA,3101,COPIAPÓ,1,"-27,3254","-70,5366",6,5,372,1,1,0,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE ATACAMA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,438,LICEO MANUEL BLANCO ENCALADA,LICEO MANUEL BLANCO ENCALADA,3,ATCMA,3102,CALDERA,0,"-27,07362","-70,826851",6,5,610,1,1,1,SERVICIO LOCAL DE EDUCACIÓN PÚBLICA DE ATACAMA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,486,LICEO JAPÓN,LICEO JAPÓN,3,ATCMA,3304,HUASCO,0,"-28,46464","-71,210831",6,5,530,1,1,1,SERVICIO LOCAL DE EDUCACIÓN PUBLICA DE HUASCO,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,499,ESCUELA RICARDO CAMPILLAY CONTRERAS,ESCUELA RICARDO CAMPILLAY CONTRERAS,3,ATCMA,3302,ALTO DEL CARMEN,1,"-28,926559","-70,462723",6,5,183,1,1,0,SERVICIO LOCAL DE EDUCACIÓN PUBLICA DE HUASCO,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,518,LICEO TÉCNICO MARTA BRUNET,LICEO TECNICO MARTA BRUNET,4,COQ,4101,LA SERENA,0,"-29,90633","-71,253967",6,5,600,1,1,1,SERVICIO LOCAL DE EDUCACIÓN DEL ELQUI,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,532,CEN. ED. INT. DE ADUL.ESTER VILLARREAL CASTILLO,CEN.ED.INT.DE ADUL.ESTER VILLARREAL CASTILLO,4,COQ,4101,LA SERENA,0,"-29,9090271","-71,24658966",6,5,351,1,1,0,SERVICIO LOCAL DE EDUCACIÓN DEL ELQUI,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,536,COLEGIO DEPORTIVO OLIMPICO,COLEGIO DEPORTIVO OLIMPICO,4,COQ,4101,LA SERENA,0,"-29,91077","-71,22921",6,5,268,1,1,0,SERVICIO LOCAL DE EDUCACIÓN DEL ELQUI,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,539,COLEGIO DE ALGARROBITO,COLEGIO DE ALGARROBITO,4,COQ,4101,LA SERENA,0,"-29,93692","-71,144043",6,5,195,1,1,0,SERVICIO LOCAL DE EDUCACIÓN DEL ELQUI,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,543,COLEGIO ALTOVALSOL,COLEGIO ALTOVALSOL,4,COQ,4101,LA SERENA,1,"-29,942289","-71,121307",6,5,169,1,1,0,SERVICIO LOCAL DE EDUCACIÓN DEL ELQUI,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,551,ESCUELA DE LAS ROJAS,ESCUELA DE LAS ROJAS,4,COQ,4101,LA SERENA,1,"-29,977631","-71,056519",6,5,179,1,1,0,SERVICIO LOCAL DE EDUCACIÓN DEL ELQUI,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,557,ESCUELA DE SATURNO,ESCUELA DE SATURNO,4,COQ,4101,LA SERENA,1,"-29,973049","-71,089233",6,5,274,1,1,0,SERVICIO LOCAL DE EDUCACIÓN DEL ELQUI,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,562,COLEGIO CALETA SAN PEDRO,COLEGIO CALETA SAN PEDRO,4,COQ,4101,LA SERENA,1,"-29,879129","-71,271141",6,5,303,1,1,0,SERVICIO LOCAL DE EDUCACIÓN DEL ELQUI,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,578,LICEO BICENTENARIO DE EXCELENCIA IGNACIO CARRERA PINTO,LICEO BICENTENARIO DE EXCELENCIA IGNACIO CARRERA PINTO,4,COQ,4101,LA SERENA,0,"-29,901899","-71,246246",6,5,428,1,1,1,SERVICIO LOCAL DE EDUCACIÓN DEL ELQUI,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,666,ESCUELA BÁSICA LUCILA GODOY ALCAYAGA,ESCUELA BASICA LUCILA GODOY ALCAYAGA,4,COQ,4106,VICUÑA,0,"-30,035469","-70,711029",6,5,214,1,1,0,SERVICIO LOCAL DE EDUCACIÓN DEL ELQUI,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,673,ESCUELA JOSÉ ABELARDO NUÑEZ,ESCUELA JOSE ABELARDO NUNEZ,4,COQ,4106,VICUÑA,0,"-30,025721","-70,689392",6,5,149,1,1,0,SERVICIO LOCAL DE EDUCACIÓN DEL ELQUI,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,701,LICEO ESTELA ÁVILA MOLINA,LICEO ESTELA AVILA MOLINA,4,COQ,4301,OVALLE,0,"-30,60384","-71,205368",2,1,691,1,1,1,ILUSTRE MUNICIPALIDAD DE OVALLE,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,709,ESCUELA BÁSICA OSCAR ARAYA MOLINA,ESCUELA BASICA OSCAR ARAYA MOLINA,4,COQ,4301,OVALLE,0,"-30,590639","-71,197983",2,1,285,1,1,0,ILUSTRE MUNICIPALIDAD DE OVALLE,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,711,ESCUELA GUARDIAMARINA ERNESTO RIQUELME V.,ESCUELA GUARDIAMARINA ERNESTO RIQUELME V,4,COQ,4301,OVALLE,0,"-30,59634","-71,190567",2,1,300,1,1,0,ILUSTRE MUNICIPALIDAD DE OVALLE,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,713,ESCUELA ARTURO VILLALÓN SIEULANNE,ESCUELA ARTURO VILLALON SIEULANNE,4,COQ,4301,OVALLE,0,"-30,580601","-71,409798",2,1,286,1,1,0,ILUSTRE MUNICIPALIDAD DE OVALLE,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,715,ESCUELA BÁSICA BERNARDO O´HIGGINS RIQUELME,ESCUELA BASICA BERNARDO O¦HIGGINS RIQUELME,4,COQ,4301,OVALLE,0,"-30,64397","-71,238487",2,1,203,1,1,0,ILUSTRE MUNICIPALIDAD DE OVALLE,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,718,ESCUELA MARCOS MACUADA OGALDE,ESCUELA MARCOS MACUADA OGALDE,4,COQ,4301,OVALLE,0,"-30,637529","-71,283798",2,1,149,1,1,0,ILUSTRE MUNICIPALIDAD DE OVALLE,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,722,ESC. HEBERTO VELÁZQUEZ VELÁZQUEZ,ESC. HEBERTO VELAZQUEZ VELAZQUEZ,4,COQ,4301,OVALLE,0,"-30,568769","-71,164467",2,1,254,1,1,0,ILUSTRE MUNICIPALIDAD DE OVALLE,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,725,ESCUELA EL CRISOL,ESCUELA EL CRISOL,4,COQ,4301,OVALLE,1,"-30,62628","-71,21608",2,1,205,1,1,0,ILUSTRE MUNICIPALIDAD DE OVALLE,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,774,COLEGIO PICHASCA,COLEGIO PICHASCA,4,COQ,4305,RÍO HURTADO,1,"-30,394211","-70,871132",2,1,250,1,1,1,ILUSTRE MUNICIPALIDAD DE RIO HURTADO,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,798,ESCUELA EL PALQUI,ESCUELA EL PALQUI,4,COQ,4303,MONTE PATRIA,0,"-30,770201","-70,944206",2,1,725,1,1,0,ILUSTRE MUNICIPALIDAD DE MONTE PATRIA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,802,LICEO BICENTENARIO DE EXCELENCIA LICEO PRESIDENTE EDUARDO FREI MONTALVA,LICEO BICENTENARIO DE EXCELENCIA LICEO PRESIDENTE EDUARDO FREI MONTALVA,4,COQ,4303,MONTE PATRIA,0,"-30,69718","-70,958809",2,1,612,1,1,1,ILUSTRE MUNICIPALIDAD DE MONTE PATRIA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,803,ESC. CONCENTRACIÓN FRONTERIZA DE TULAHUEN,ESC.CONCENTRACION FRONTERIZA DE TULAHUEN,4,COQ,4303,MONTE PATRIA,0,"-30,963209","-70,771149",2,1,179,1,1,0,ILUSTRE MUNICIPALIDAD DE MONTE PATRIA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,804,ESCUELA BÁSICA WENCESLAO VARGAS,ESCUELA BASICA WENCESLAO VARGAS,4,COQ,4303,MONTE PATRIA,1,"-30,72349","-70,773521",2,1,186,1,1,0,ILUSTRE MUNICIPALIDAD DE MONTE PATRIA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,827,COLEGIO RÍO GRANDE,COLEGIO RIO GRANDE,4,COQ,4303,MONTE PATRIA,0,"-30,855209","-70,771088",2,1,188,1,1,0,ILUSTRE MUNICIPALIDAD DE MONTE PATRIA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,847,ESCUELA BÁSICA AMERICA,ESCUELA BASICA AMERICA,4,COQ,4302,COMBARBALÁ,0,"-31,17555","-71,001289",2,1,679,1,1,0,ILUSTRE MUNICIPALIDAD DE COMBARBALA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,848,ESCUELA ALEJANDRO CHELEN ROJAS,ESCUELA ALEJANDRO CHELEN ROJAS,4,COQ,4303,MONTE PATRIA,0,"-30,880289","-71,011169",2,1,321,1,1,0,ILUSTRE MUNICIPALIDAD DE MONTE PATRIA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,947,ESCUELA AURORA DE CHILE,ESCUELA AURORA DE CHILE,4,COQ,4301,OVALLE,1,"-30,713751","-71,241898",2,1,146,1,1,0,ILUSTRE MUNICIPALIDAD DE OVALLE,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,964,ESCUELA BÁSICA MUNICIPAL DE ADULTOS,ESCUELA BASICA MUNICIPAL DE ADULTOS,4,COQ,4201,ILLAPEL,0,"-31,63533974","-71,17329407",2,1,141,1,1,0,ILUSTRE MUNICIPALIDAD DE ILLAPEL,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,970,ESCUELA JUAN CARRASCO RISCO,ESCUELA JUAN CARRASCO RISCO,4,COQ,4201,ILLAPEL,0,"-31,63187","-71,168243",2,1,269,1,1,0,ILUSTRE MUNICIPALIDAD DE ILLAPEL,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,1121,LICEO PULMAHUE DE LA LIGUA,LICEO PULMAHUE DE LA LIGUA,5,VALPO,5401,LA LIGUA,0,"-32,44585","-71,230652",2,1,564,1,1,1,ILUSTRE MUNICIPALIDAD DE LA LIGUA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,1122,ESCUELA REPÚBLICA DE VENEZUELA,ESCUELA REPUBLICA DE VENEZUELA,5,VALPO,5401,LA LIGUA,0,"-32,44978","-71,230087",2,1,306,1,1,0,ILUSTRE MUNICIPALIDAD DE LA LIGUA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,1123,ESCUELA GABRIELA MISTRAL,ESCUELA GABRIELA MISTRAL,5,VALPO,5401,LA LIGUA,0,"-32,44978","-71,232132",2,1,745,1,1,1,ILUSTRE MUNICIPALIDAD DE LA LIGUA,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,1198,LICEO REPÚBLICA ARGENTINA,LICEO REPUBLICA ARGENTINA,5,VALPO,5301,LOS ANDES,0,"-32,833179","-70,603348",2,1,314,1,1,0,ILUSTRE MUNICIPALIDAD DE LOS ANDES,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,1199,LICEO POLITECNICO AMÉRICA,LICEO POLITECNICO AMERICA,5,VALPO,5301,LOS ANDES,0,"-32,838959","-70,599319",2,1,287,1,1,1,ILUSTRE MUNICIPALIDAD DE LOS ANDES,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,1202,ESCUELA FERROVIARIA,ESCUELA FERROVIARIA,5,VALPO,5301,LOS ANDES,0,"-32,829861","-70,607521",2,1,271,1,1,0,ILUSTRE MUNICIPALIDAD DE LOS ANDES,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,1204,ESCUELA BÁSICA GRAL. JOSÉ MIGUEL CARRERA,ESCUELA BASICA GRAL.JOSE MIGUEL CARRERA,5,VALPO,5301,LOS ANDES,0,"-32,827621","-70,605003",2,1,152,1,1,0,ILUSTRE MUNICIPALIDAD DE LOS ANDES,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,1210,ESCUELA EL SAUCE,ESCUELA EL SAUCE,5,VALPO,5301,LOS ANDES,0,"-32,8353","-70,548027",2,1,247,1,1,0,ILUSTRE MUNICIPALIDAD DE LOS ANDES,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,1234,ESC. BÁSICA SILVIO ZENTENO VERGARA,ESC. BASICA SILVIO ZENTENO VERGARA,5,VALPO,5304,SAN ESTEBAN,0,"-32,811008","-70,57843",2,1,211,1,1,0,ILUSTRE MUNICIPALIDAD DE SAN ESTEBAN,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,1235,ESCUELA LO CALVO,ESCUELA LO CALVO,5,VALPO,5304,SAN ESTEBAN,1,"-32,753502","-70,59214",2,1,185,1,1,0,ILUSTRE MUNICIPALIDAD DE SAN ESTEBAN,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
selected,1245,ESCUELA EL CORAZÓN,ESCUELA EL CORAZON,5,VALPO,5304,SAN ESTEBAN,0,"-32,807129","-70,559822",2,1,204,1,1,0,ILUSTRE MUNICIPALIDAD DE SAN ESTEBAN,Aulas Conectadas 2025,SELECCIONADO,,https://docs.google.com/spreadsheets/d/11EPq1k3dRWyrXfsWJWh405slQ-tyEjJj/edit,https://datosabiertos.mineduc.cl/wp-content/uploads/2025/11/Directorio-Oficial-EE-2025.rar
