dataset_id,reference_year,survey_wave,variable,label,dtype,nonmissing_n,distinct_values,missing_pct,has_value_labels,value_labels_json,is_weight_candidate,selected_weight,source_url
2025_XII_bbddsubtel2025_031225,2025,XII,P4_3,"Internet Móvil Con Plan O Bolsa De Gigas/Megas De Un Teléfono Móvil [Smartphone] O Tablet (3G, 4G, 5G [P4.- ¿Dispone usted de alguna o algunas de las siguientes FORMAS DE ACCESO PAGADA para conectarse a Internet en SU HOGAR?]",float64,5000,2,0.0,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P4_4,Conexión Satelital [P4.- ¿Dispone usted de alguna o algunas de las siguientes FORMAS DE ACCESO PAGADA para conectarse a Internet en SU HOGAR?],float64,5000,2,0.0,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P4_5,Ns/Nr [P4.- ¿Dispone usted de alguna o algunas de las siguientes FORMAS DE ACCESO PAGADA para conectarse a Internet en SU HOGAR?],float64,5000,2,0.0,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P5_1,P5_1 .- ¿Con qué compañía tiene contratado el servicio de? : Banda ancha Fija,float64,3297,34,34.06,True,"{""1.0"": ""Entel"", ""2.0"": ""Claro"", ""3.0"": ""Movistar"", ""4.0"": ""Vtr"", ""5.0"": ""Mundo"", ""6.0"": ""Wom"", ""7.0"": ""Gtd Manquehue"", ""8.0"": ""Telsur"", ""21.0"": ""Wilcom"", ""22.0"": ""Binet"", ""23.0"": ""Planet"", ""24.0"": ""Artec"", ""25.0"": ""Directv"", ""26.0"": ""Willzone"", ""27.0"": ""Multicom"", ""28.0"": ""Homenet"", ""29.0"": ""Megafibra"", ""30.0"": ""Intercom"", ""31.0"": ""Novavision"", ""32.0"": ""Anmax"", ""33.0"": ""Starlink"", ""34.0"": ""Andina net"", ""35.0"": ""Nivit"", ""36.0"": ""Net tv"", ""37.0"": ""Infronet maule"", ""38.0"": ""Cable coya"", ""39.0"": ""Go sur"", ""40.0"": ""Telefonica"", ""41.0"": ""Tv pencahue"", ""42.0"": ""Full coneccion"", ""43.0"": ""Telconor"", ""44.0"": ""Pirque net"", ""45.0"": ""Dúo net"", ""46.0"": ""Op net"", ""47.0"": ""Hotmet"", ""48.0"": ""Surbit"", ""49.0"": ""Redcom"", ""50.0"": ""Arpanet"", ""51.0"": ""Hase plus"", ""52.0"": ""Wiriles"", ""53.0"": ""Geo net"", ""54.0"": ""Net Sur"", ""98.0"": ""Otra"", ""99.0"": ""No recuerda"", ""101.0"": ""Turbo net"", ""102.0"": ""Fibranet"", ""103.0"": ""Airnet"", ""104.0"": ""Asin com"", ""105.0"": ""Giga red"", ""106.0"": ""Global"", ""107.0"": ""Bitecom"", ""109.0"": ""Virgin"", ""110.0"": ""Esim internacional"", ""111.0"": ""Oceano"", ""112.0"": ""Zenit"", ""113.0"": ""Tu vez""}",False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P5_OTRA_1,Banda ancha Fija - OTRA,str,5000,138,0.0,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P5_2,P5_2 .- ¿Con qué compañía tiene contratado el servicio de? : Banda ancha Móvil,float64,130,8,97.4,True,"{""1.0"": ""Entel"", ""2.0"": ""Claro"", ""3.0"": ""Movistar"", ""4.0"": ""Vtr"", ""5.0"": ""Mundo"", ""6.0"": ""Wom"", ""7.0"": ""Gtd Manquehue"", ""8.0"": ""Telsur"", ""21.0"": ""Wilcom"", ""22.0"": ""Binet"", ""23.0"": ""Planet"", ""24.0"": ""Artec"", ""25.0"": ""Directv"", ""26.0"": ""Willzone"", ""27.0"": ""Multicom"", ""28.0"": ""Homenet"", ""29.0"": ""Megafibra"", ""30.0"": ""Intercom"", ""31.0"": ""Novavision"", ""32.0"": ""Anmax"", ""33.0"": ""Starlink"", ""34.0"": ""Andina net"", ""35.0"": ""Nivit"", ""36.0"": ""Net tv"", ""37.0"": ""Infronet maule"", ""38.0"": ""Cable coya"", ""39.0"": ""Go sur"", ""40.0"": ""Telefonica"", ""41.0"": ""Tv pencahue"", ""42.0"": ""Full coneccion"", ""43.0"": ""Telconor"", ""44.0"": ""Pirque net"", ""45.0"": ""Dúo net"", ""46.0"": ""Op net"", ""47.0"": ""Hotmet"", ""48.0"": ""Surbit"", ""49.0"": ""Redcom"", ""50.0"": ""Arpanet"", ""51.0"": ""Hase plus"", ""52.0"": ""Wiriles"", ""53.0"": ""Geo net"", ""54.0"": ""Net Sur"", ""98.0"": ""Otra"", ""99.0"": ""No recuerda"", ""101.0"": ""Turbo net"", ""102.0"": ""Fibranet"", ""103.0"": ""Airnet"", ""104.0"": ""Asin com"", ""105.0"": ""Giga red"", ""106.0"": ""Global"", ""107.0"": ""Bitecom"", ""109.0"": ""Virgin"", ""110.0"": ""Esim internacional"", ""111.0"": ""Oceano"", ""112.0"": ""Zenit"", ""113.0"": ""Tu vez""}",False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P5_OTRA_2,Banda ancha Móvil  - OTRA,str,5000,3,0.0,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P5_3_1,Entel [P5_3 .- ¿Con qué compañía tiene contratado el servicio de? : Internet Móvil de un teéfono o Tablet (3G/4G/5G) ],float64,4289,2,14.22,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P5_3_2,Claro [P5_3 .- ¿Con qué compañía tiene contratado el servicio de? : Internet Móvil de un teéfono o Tablet (3G/4G/5G) ],float64,4289,2,14.22,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P5_3_3,Movistar [P5_3 .- ¿Con qué compañía tiene contratado el servicio de? : Internet Móvil de un teéfono o Tablet (3G/4G/5G) ],float64,4289,2,14.22,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P5_3_4,Vtr [P5_3 .- ¿Con qué compañía tiene contratado el servicio de? : Internet Móvil de un teéfono o Tablet (3G/4G/5G) ],float64,4289,2,14.22,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P5_3_5,Mundo [P5_3 .- ¿Con qué compañía tiene contratado el servicio de? : Internet Móvil de un teéfono o Tablet (3G/4G/5G) ],float64,4289,2,14.22,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P5_3_6,Wom [P5_3 .- ¿Con qué compañía tiene contratado el servicio de? : Internet Móvil de un teéfono o Tablet (3G/4G/5G) ],float64,4289,2,14.22,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P5_3_7,Gtd Manquehue [P5_3 .- ¿Con qué compañía tiene contratado el servicio de? : Internet Móvil de un teéfono o Tablet (3G/4G/5G) ],float64,4289,1,14.22,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P5_3_8,Telsur [P5_3 .- ¿Con qué compañía tiene contratado el servicio de? : Internet Móvil de un teéfono o Tablet (3G/4G/5G) ],float64,4289,2,14.22,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P5_3_9,Otra [P5_3 .- ¿Con qué compañía tiene contratado el servicio de? : Internet Móvil de un teéfono o Tablet (3G/4G/5G) ],float64,4289,2,14.22,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P5_OTRA_3,Internet Móvil de un teéfono o Tablet (3G/4G/5G)  - OTRA,str,5000,26,0.0,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P5_4,P5_4 .- ¿Con qué compañía tiene contratado el servicio de? : Comexión Satelital,float64,71,8,98.58,True,"{""1.0"": ""Entel"", ""2.0"": ""Claro"", ""3.0"": ""Movistar"", ""4.0"": ""Vtr"", ""5.0"": ""Mundo"", ""6.0"": ""Wom"", ""7.0"": ""Gtd Manquehue"", ""8.0"": ""Telsur"", ""21.0"": ""Wilcom"", ""22.0"": ""Binet"", ""23.0"": ""Planet"", ""24.0"": ""Artec"", ""25.0"": ""Directv"", ""26.0"": ""Willzone"", ""27.0"": ""Multicom"", ""28.0"": ""Homenet"", ""29.0"": ""Megafibra"", ""30.0"": ""Intercom"", ""31.0"": ""Novavision"", ""32.0"": ""Anmax"", ""33.0"": ""Starlink"", ""34.0"": ""Andina net"", ""35.0"": ""Nivit"", ""36.0"": ""Net tv"", ""37.0"": ""Infronet maule"", ""38.0"": ""Cable coya"", ""39.0"": ""Go sur"", ""40.0"": ""Telefonica"", ""41.0"": ""Tv pencahue"", ""42.0"": ""Full coneccion"", ""43.0"": ""Telconor"", ""44.0"": ""Pirque net"", ""45.0"": ""Dúo net"", ""46.0"": ""Op net"", ""47.0"": ""Hotmet"", ""48.0"": ""Surbit"", ""49.0"": ""Redcom"", ""50.0"": ""Arpanet"", ""51.0"": ""Hase plus"", ""52.0"": ""Wiriles"", ""53.0"": ""Geo net"", ""54.0"": ""Net Sur"", ""98.0"": ""Otra"", ""99.0"": ""No recuerda"", ""101.0"": ""Turbo net"", ""102.0"": ""Fibranet"", ""103.0"": ""Airnet"", ""104.0"": ""Asin com"", ""105.0"": ""Giga red"", ""106.0"": ""Global"", ""107.0"": ""Bitecom"", ""109.0"": ""Virgin"", ""110.0"": ""Esim internacional"", ""111.0"": ""Oceano"", ""112.0"": ""Zenit"", ""113.0"": ""Tu vez""}",False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P5_OTRA_44,Comexión Satelital - OTRA,str,5000,23,0.0,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1,1.- Apoyo a la educación propia o de hijos / nietos / parientes [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],float64,3355,2,32.9,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P6_2,2.- Permite tener más acceso a información [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],float64,3355,2,32.9,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P6_3,3.- Permite comunicarse con otras personas [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],float64,3355,2,32.9,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P6_4,4.- Permite participar en redes sociales y comunidades en línea [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],float64,3355,2,32.9,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P6_5,5.- Permite acceder a juegos y otros medios de entretención [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],float64,3355,2,32.9,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P6_6,"6.- Permite acceder a entretenimiento a través de streaming de películas, series y música [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?]",float64,3355,2,32.9,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P6_7,7.- Permite realizar negocios o manejar una empresa familiar. [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],float64,3355,2,32.9,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P6_8,"8.- Permite realizar trámites personales como revisar cuentas bancarias, realizar transferencias, solicitar certificados y pagar cuentas [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?]",float64,3355,2,32.9,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P6_9,9.- Permite acceder a servicios de telemedicina o consultas médicas en línea [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],float64,3355,2,32.9,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P6_10,10.- Facilita la realización de compras en línea y acceso a plataformas de comercio electrónico. [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],float64,3355,2,32.9,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P6_11,11.- Proporciona acceso a noticias y actualidad [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],float64,3355,2,32.9,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P6_12,12.- Permite realizar trabajo o estudios desde casa [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],float64,3355,2,32.9,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P6_13,NS/NR [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],float64,3355,2,32.9,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_1,1.- Apoyo a la educación propia o de hijos / nietos / parientes [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],float64,4343,2,13.14,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_2,2.- Permite tener más acceso a información [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],float64,4343,2,13.14,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_3,3.- Permite comunicarse con otras personas [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],float64,4343,2,13.14,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_4,4.- Permite participar en redes sociales y comunidades en línea [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],float64,4343,2,13.14,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_5,5.- Permite acceder a juegos y otros medios de entretención [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],float64,4343,2,13.14,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_6,"6.- Permite acceder a entretenimiento a través de streaming de películas, series y música [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ]",float64,4343,2,13.14,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_7,7.- Permite realizar negocios o manejar una empresa familiar. [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],float64,4343,2,13.14,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_8,"8.- Permite realizar trámites personales como revisar cuentas bancarias, realizar transferencias, solicitar certificados y pagar cuentas [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ]",float64,4343,2,13.14,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_9,9.- Permite acceder a servicios de telemedicina o consultas médicas en línea [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],float64,4343,2,13.14,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_10,10.- Facilita la realización de compras en línea y acceso a plataformas de comercio electrónico. [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],float64,4343,2,13.14,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_11,11.- Proporciona acceso a noticias y actualidad [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],float64,4343,2,13.14,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_12,12.- Permite realizar trabajo o estudios desde casa [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],float64,4343,2,13.14,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_13,NS/NR [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],float64,4343,2,13.14,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P7_1,"1.- Se acuerdan reglas sobre el uso de Internet (horarios, tiempo y condiciones) [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ]",float64,1452,2,70.96,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P7_2,2.- Instalación de filtros de Internet (software de control parental) [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ],float64,1452,2,70.96,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P7_3,"3.- Supervisión y/o monitoreo de uso de Internet (en presencia de adulto, verificar historial de navegación, etc.) [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ]",float64,1452,2,70.96,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P7_4,"4.- Permitir acceso a Internet sólo desde lugares comunes / públicas de la casa (living, comedor, etc.) [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ]",float64,1452,2,70.96,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P7_5,"5.- Educar a los niños sobre el uso seguro y responsable de Internet (ej: no publicar sus nombres completos en redes sociales, qué se puede hacer, cómo detectar relaciones / interacciones inseguras, etc.) [P7.- ¿Cuáles de estas medidas de protección o rest",float64,1452,2,70.96,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P7_6,6.- Filtro de contenido para limitar el acceso a sitios web inapropiados. [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ],float64,1452,2,70.96,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P7_7,7.- Restricción o bloqueo de ciertas aplicaciones o plataformas en línea. [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ],float64,1452,2,70.96,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P7_8,8.- Restricción de acceso a redes sociales y mensajería instantánea. [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ],float64,1452,2,70.96,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P7_9,9.- Restricción de descargas o instalación de aplicaciones sin permiso. [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ],float64,1452,2,70.96,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P7_10,10.- Uso de controles parentales en los dispositivos conectados a internet. [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ],float64,1452,2,70.96,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P7_11,11.- No es necesario tener medidas de protección [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ],float64,1452,2,70.96,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P7_12,NS/NR [P7.- ¿Cuáles de estas medidas de protección o restricción del uso de internet para menores de edad tienen en su hogar? ],float64,1452,2,70.96,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P8_1,"P8_1.- ¿Conoce Usted los delitos y vulneraciones sexuales que existen en el mundo digital y a las que se pueden enfrentar niños, niñas y adolescentes en el uso de internet?",float64,1452,2,70.96,True,"{""1.0"": ""SI"", ""2.0"": ""NO""}",False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P8_2,"P8_2.- ¿Conoce Usted respecto a la violencia digital a la que se pueden enfrentar niños, niñas y adolescentes?",float64,1452,2,70.96,True,"{""1.0"": ""SI"", ""2.0"": ""NO""}",False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P8_3_1,"1.- Ser molestado, recibir hostilidad u hostigamiento por Internet (cyber bullying) [P8.- En relación al uso de Internet por parte de estos menores de edad, ¿ha detectado alguna de estas situaciones?]",float64,1452,2,70.96,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P8_3_2,"2.- Intentos de captación o seducción, relaciones inapropiadas con menores de edad [P8.- En relación al uso de Internet por parte de estos menores de edad, ¿ha detectado alguna de estas situaciones?]",float64,1452,2,70.96,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P8_3_3,"3.- Intentos de engaños estafas o robo de información personal [P8.- En relación al uso de Internet por parte de estos menores de edad, ¿ha detectado alguna de estas situaciones?]",float64,1452,2,70.96,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
2025_XII_bbddsubtel2025_031225,2025,XII,P8_3_4,"4.- No he podido detectar ninguna situación [P8.- En relación al uso de Internet por parte de estos menores de edad, ¿ha detectado alguna de estas situaciones?]",float64,1452,2,70.96,False,{},False,False,https://www.subtel.gob.cl/wp-content/uploads/2026/02/BBDDSubtel2025_031225.sav_.zip
