dataset_id,reference_year,survey_wave,variable,variable_label,category_code,category_label,n_unweighted,pct_unweighted,weighted_n,pct_weighted,weight_variable,cell_rule
2025_XII_bbddsubtel2025_031225,2025,XII,P4_1,Banda Ancha Fija [Adsl / Cable Modem / Fibra Óptica / Otra] Ya Sea Por Cable O Wifi [P4.- ¿Dispone usted de alguna o algunas de las siguientes FORMAS DE ACCESO PAGADA para conectarse a Internet en SU HOGAR?],0.0,0.0,1704,34.08,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P4_2,Banda Ancha Móvil [Bam] [P4.- ¿Dispone usted de alguna o algunas de las siguientes FORMAS DE ACCESO PAGADA para conectarse a Internet en SU HOGAR?],0.0,0.0,4893,97.86,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P4_2,Banda Ancha Móvil [Bam] [P4.- ¿Dispone usted de alguna o algunas de las siguientes FORMAS DE ACCESO PAGADA para conectarse a Internet en SU HOGAR?],1.0,1.0,107,2.14,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P4_3,"Internet Móvil Con Plan O Bolsa De Gigas/Megas De Un Teléfono Móvil [Smartphone] O Tablet (3G, 4G, 5G [P4.- ¿Dispone usted de alguna o algunas de las siguientes FORMAS DE ACCESO PAGADA para conectarse a Internet en SU HOGAR?]",1.0,1.0,4290,85.8,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P4_3,"Internet Móvil Con Plan O Bolsa De Gigas/Megas De Un Teléfono Móvil [Smartphone] O Tablet (3G, 4G, 5G [P4.- ¿Dispone usted de alguna o algunas de las siguientes FORMAS DE ACCESO PAGADA para conectarse a Internet en SU HOGAR?]",0.0,0.0,710,14.2,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P4_4,Conexión Satelital [P4.- ¿Dispone usted de alguna o algunas de las siguientes FORMAS DE ACCESO PAGADA para conectarse a Internet en SU HOGAR?],0.0,0.0,4929,98.58,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P4_4,Conexión Satelital [P4.- ¿Dispone usted de alguna o algunas de las siguientes FORMAS DE ACCESO PAGADA para conectarse a Internet en SU HOGAR?],1.0,1.0,71,1.42,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P4_5,Ns/Nr [P4.- ¿Dispone usted de alguna o algunas de las siguientes FORMAS DE ACCESO PAGADA para conectarse a Internet en SU HOGAR?],0.0,0.0,4978,99.56,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P5_1,P5_1 .- ¿Con qué compañía tiene contratado el servicio de? : Banda ancha Fija,3.0,Movistar,1037,31.45284,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P5_1,P5_1 .- ¿Con qué compañía tiene contratado el servicio de? : Banda ancha Fija,1.0,Entel,296,8.97786,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P5_1,P5_1 .- ¿Con qué compañía tiene contratado el servicio de? : Banda ancha Fija,4.0,Vtr,636,19.29026,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P5_1,P5_1 .- ¿Con qué compañía tiene contratado el servicio de? : Banda ancha Fija,6.0,Wom,88,2.66909,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P5_1,P5_1 .- ¿Con qué compañía tiene contratado el servicio de? : Banda ancha Fija,2.0,Claro,300,9.09918,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P5_1,P5_1 .- ¿Con qué compañía tiene contratado el servicio de? : Banda ancha Fija,98.0,Otra,33,1.00091,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P5_1,P5_1 .- ¿Con qué compañía tiene contratado el servicio de? : Banda ancha Fija,5.0,Mundo,512,15.52927,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P5_1,P5_1 .- ¿Con qué compañía tiene contratado el servicio de? : Banda ancha Fija,8.0,Telsur,194,5.88414,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P5_1,P5_1 .- ¿Con qué compañía tiene contratado el servicio de? : Banda ancha Fija,99.0,No recuerda,51,1.54686,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P5_2,P5_2 .- ¿Con qué compañía tiene contratado el servicio de? : Banda ancha Móvil,3.0,Movistar,34,26.15385,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P5_2,P5_2 .- ¿Con qué compañía tiene contratado el servicio de? : Banda ancha Móvil,1.0,Entel,30,23.07692,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P5_OTRA_2,Banda ancha Móvil  - OTRA,-,-,4998,99.96,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P5_3_1,Entel [P5_3 .- ¿Con qué compañía tiene contratado el servicio de? : Internet Móvil de un teéfono o Tablet (3G/4G/5G) ],1.0,1.0,1614,37.63115,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P5_3_1,Entel [P5_3 .- ¿Con qué compañía tiene contratado el servicio de? : Internet Móvil de un teéfono o Tablet (3G/4G/5G) ],0.0,0.0,2675,62.36885,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P5_3_2,Claro [P5_3 .- ¿Con qué compañía tiene contratado el servicio de? : Internet Móvil de un teéfono o Tablet (3G/4G/5G) ],0.0,0.0,3410,79.50571,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P5_3_2,Claro [P5_3 .- ¿Con qué compañía tiene contratado el servicio de? : Internet Móvil de un teéfono o Tablet (3G/4G/5G) ],1.0,1.0,879,20.49429,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P5_3_3,Movistar [P5_3 .- ¿Con qué compañía tiene contratado el servicio de? : Internet Móvil de un teéfono o Tablet (3G/4G/5G) ],0.0,0.0,3133,73.04733,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P5_3_3,Movistar [P5_3 .- ¿Con qué compañía tiene contratado el servicio de? : Internet Móvil de un teéfono o Tablet (3G/4G/5G) ],1.0,1.0,1156,26.95267,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P5_3_4,Vtr [P5_3 .- ¿Con qué compañía tiene contratado el servicio de? : Internet Móvil de un teéfono o Tablet (3G/4G/5G) ],0.0,0.0,4147,96.6892,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P5_3_4,Vtr [P5_3 .- ¿Con qué compañía tiene contratado el servicio de? : Internet Móvil de un teéfono o Tablet (3G/4G/5G) ],1.0,1.0,142,3.3108,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P5_3_5,Mundo [P5_3 .- ¿Con qué compañía tiene contratado el servicio de? : Internet Móvil de un teéfono o Tablet (3G/4G/5G) ],0.0,0.0,4229,98.60107,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P5_3_5,Mundo [P5_3 .- ¿Con qué compañía tiene contratado el servicio de? : Internet Móvil de un teéfono o Tablet (3G/4G/5G) ],1.0,1.0,60,1.39893,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P5_3_6,Wom [P5_3 .- ¿Con qué compañía tiene contratado el servicio de? : Internet Móvil de un teéfono o Tablet (3G/4G/5G) ],1.0,1.0,1044,24.34134,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P5_3_6,Wom [P5_3 .- ¿Con qué compañía tiene contratado el servicio de? : Internet Móvil de un teéfono o Tablet (3G/4G/5G) ],0.0,0.0,3245,75.65866,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P5_3_8,Telsur [P5_3 .- ¿Con qué compañía tiene contratado el servicio de? : Internet Móvil de un teéfono o Tablet (3G/4G/5G) ],0.0,0.0,4273,99.62695,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P5_3_9,Otra [P5_3 .- ¿Con qué compañía tiene contratado el servicio de? : Internet Móvil de un teéfono o Tablet (3G/4G/5G) ],0.0,0.0,4257,99.25391,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P5_3_9,Otra [P5_3 .- ¿Con qué compañía tiene contratado el servicio de? : Internet Móvil de un teéfono o Tablet (3G/4G/5G) ],1.0,1.0,32,0.74609,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P5_OTRA_3,Internet Móvil de un teéfono o Tablet (3G/4G/5G)  - OTRA,-,-,4968,99.36,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P5_OTRA_44,Comexión Satelital - OTRA,-,-,4968,99.36,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1,1.- Apoyo a la educación propia o de hijos / nietos / parientes [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],0.0,0.0,1590,47.39195,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1,1.- Apoyo a la educación propia o de hijos / nietos / parientes [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],1.0,1.0,1765,52.60805,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_2,2.- Permite tener más acceso a información [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],0.0,0.0,1241,36.98957,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_2,2.- Permite tener más acceso a información [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],1.0,1.0,2114,63.01043,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_3,3.- Permite comunicarse con otras personas [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],0.0,0.0,1275,38.00298,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_3,3.- Permite comunicarse con otras personas [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],1.0,1.0,2080,61.99702,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_4,4.- Permite participar en redes sociales y comunidades en línea [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],0.0,0.0,1880,56.03577,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_4,4.- Permite participar en redes sociales y comunidades en línea [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],1.0,1.0,1475,43.96423,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_5,5.- Permite acceder a juegos y otros medios de entretención [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],0.0,0.0,2227,66.37854,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_5,5.- Permite acceder a juegos y otros medios de entretención [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],1.0,1.0,1128,33.62146,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_6,"6.- Permite acceder a entretenimiento a través de streaming de películas, series y música [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?]",1.0,1.0,1837,54.7541,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_6,"6.- Permite acceder a entretenimiento a través de streaming de películas, series y música [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?]",0.0,0.0,1518,45.2459,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_7,7.- Permite realizar negocios o manejar una empresa familiar. [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],1.0,1.0,748,22.29508,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_7,7.- Permite realizar negocios o manejar una empresa familiar. [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],0.0,0.0,2607,77.70492,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_8,"8.- Permite realizar trámites personales como revisar cuentas bancarias, realizar transferencias, solicitar certificados y pagar cuentas [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?]",0.0,0.0,1694,50.4918,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_8,"8.- Permite realizar trámites personales como revisar cuentas bancarias, realizar transferencias, solicitar certificados y pagar cuentas [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?]",1.0,1.0,1661,49.5082,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_9,9.- Permite acceder a servicios de telemedicina o consultas médicas en línea [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],0.0,0.0,2358,70.28316,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_9,9.- Permite acceder a servicios de telemedicina o consultas médicas en línea [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],1.0,1.0,997,29.71684,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_10,10.- Facilita la realización de compras en línea y acceso a plataformas de comercio electrónico. [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],0.0,0.0,2145,63.93443,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_10,10.- Facilita la realización de compras en línea y acceso a plataformas de comercio electrónico. [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],1.0,1.0,1210,36.06557,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_11,11.- Proporciona acceso a noticias y actualidad [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],0.0,0.0,1956,58.30104,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_11,11.- Proporciona acceso a noticias y actualidad [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],1.0,1.0,1399,41.69896,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_12,12.- Permite realizar trabajo o estudios desde casa [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],0.0,0.0,1884,56.15499,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_12,12.- Permite realizar trabajo o estudios desde casa [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],1.0,1.0,1471,43.84501,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_13,NS/NR [P6.-¿Por cuál o cuáles razones tiene el servicio de Internet Fijo en su hogar?],0.0,0.0,3332,99.31446,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_1,1.- Apoyo a la educación propia o de hijos / nietos / parientes [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],0.0,0.0,3006,69.21483,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_1,1.- Apoyo a la educación propia o de hijos / nietos / parientes [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],1.0,1.0,1337,30.78517,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_2,2.- Permite tener más acceso a información [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],0.0,0.0,1936,44.57748,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_2,2.- Permite tener más acceso a información [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],1.0,1.0,2407,55.42252,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_3,3.- Permite comunicarse con otras personas [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],1.0,1.0,3563,82.04006,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_3,3.- Permite comunicarse con otras personas [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],0.0,0.0,780,17.95994,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_4,4.- Permite participar en redes sociales y comunidades en línea [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],0.0,0.0,2300,52.95878,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_4,4.- Permite participar en redes sociales y comunidades en línea [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],1.0,1.0,2043,47.04122,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_5,5.- Permite acceder a juegos y otros medios de entretención [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],0.0,0.0,3175,73.10615,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_5,5.- Permite acceder a juegos y otros medios de entretención [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],1.0,1.0,1168,26.89385,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_6,"6.- Permite acceder a entretenimiento a través de streaming de películas, series y música [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ]",0.0,0.0,2743,63.15911,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_6,"6.- Permite acceder a entretenimiento a través de streaming de películas, series y música [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ]",1.0,1.0,1600,36.84089,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_7,7.- Permite realizar negocios o manejar una empresa familiar. [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],1.0,1.0,803,18.48952,,,,published only when unweighted n >= 30
2025_XII_bbddsubtel2025_031225,2025,XII,P6_1_7,7.- Permite realizar negocios o manejar una empresa familiar. [P6_1.- Por cuál o cuáles razones tiene el servicio de Internet Móvil en su hogar? ],0.0,0.0,3540,81.51048,,,,published only when unweighted n >= 30
